         StartTime           LastTime        Dur   TotBytes  TotPkts     SrcBytes     DstBytes         Rate 
   15:58:29.563052    15:58:34.544080   4.981028     260265      343       190950        69315    68.660522
   15:58:29.621156    15:58:32.574742   2.953586        222        3          222            0     0.677143
   15:58:29.629064    15:58:29.813451   0.184387        122        2           56           66     5.423376
   15:58:29.749639    15:58:30.131379   0.381740        112        2          112            0     2.619584
   15:58:29.749920    15:58:33.575330   3.825410        336        6          336            0     1.307050
   15:58:29.750128    15:58:33.575295   3.825167        336        6          336            0     1.307132
   15:58:29.750160    15:58:34.117145   4.366985        624        4          624            0     0.686973
   15:58:29.833378    15:58:29.857797   0.024419        209        2           82          127    40.951717
   15:58:29.833691    15:58:33.880210   4.046519       5855       23         1717         4138     5.436772
   15:58:29.988831    15:58:30.012582   0.023751        394        2           93          301    42.103489
   15:58:30.014950    15:58:35.007403   4.992453       1005        7            0         1005     1.201814
   15:58:30.060046    15:58:30.624066   0.564020      13279       30         2911        10368    51.416618
   15:58:30.086759    15:58:34.113580   4.026821       7871        7         7871            0     1.490009
   15:58:30.091206    15:58:30.659290   0.568084      11043       30         5843         5200    51.048790
   15:58:30.125680    15:58:30.129277   0.003597        164        2           74           90   278.009460
   15:58:30.125769    15:58:30.125769   0.000000         66        1           66            0     0.000000
   15:58:30.169195    15:58:34.177727   4.008532       7876        7         7876            0     1.496807
   15:58:30.169387    15:58:30.789020   0.619633      10871       30         2984         7887    46.801895
   15:58:30.309275    15:58:30.406886   0.097611        403        5          198          205    40.978989
   15:58:30.407240    15:58:35.400215   4.992975     136441      154         5728       130713    30.643051
   15:58:30.414775    15:58:30.414775   0.000000       1274        1         1274            0     0.000000
   15:58:30.525531    15:58:30.525531   0.000000       1504        1         1504            0     0.000000
   15:58:30.525765    15:58:32.311823   1.786058       9501       16         2166         7335     8.398384
   15:58:31.253012    15:58:31.253012   0.000000         98        1           98            0     0.000000
   15:58:31.269589    15:58:31.306324   0.036735        126        2           60           66    27.221996
   15:58:31.305576    15:58:31.305698   0.000122        501        3          501            0 16393.443359
   15:58:31.493498    15:58:36.490670   4.997172     792362      803        25197       767165   160.490784
   15:58:31.518324    15:58:31.518324   0.000000       1274        1         1274            0     0.000000
   15:58:31.774109    15:58:31.774109   0.000000         90        1           90            0     0.000000
   15:58:31.774436    15:58:31.774436   0.000000         90        1           90            0     0.000000
   15:58:31.774491    15:58:31.774491   0.000000         90        1           90            0     0.000000
   15:58:31.774536    15:58:31.774536   0.000000         90        1           90            0     0.000000
   15:58:31.774570    15:58:31.774570   0.000000         90        1           90            0     0.000000
   15:58:31.774606    15:58:31.774606   0.000000         90        1           90            0     0.000000
   15:58:31.793766    15:58:32.123385   0.329619        238        3          152           86     6.067612
   15:58:31.884624    15:58:32.167768   0.283144       6320       23         5411          909    77.698982
   15:58:32.103884    15:58:32.103884   0.000000        103        1          103            0     0.000000
   15:58:32.106756    15:58:32.106756   0.000000       1274        1         1274            0     0.000000
   15:58:32.296049    15:58:32.296049   0.000000         66        1           66            0     0.000000
   15:58:32.311610    15:58:32.311610   0.000000         66        1           66            0     0.000000
   15:58:32.311626    15:58:32.556397   0.244771        334        5          178          156    16.341805
   15:58:32.311731    15:58:37.117354   4.805623        330        5          330            0     0.832358
   15:58:32.311753    15:58:32.382547   0.070794        198        3          132           66    28.250980
   15:58:32.311779    15:58:32.365020   0.053241        198        3          132           66    37.565033
   15:58:32.311801    15:58:32.394838   0.083037        198        3          132           66    24.085649
   15:58:32.311848    15:58:32.394746   0.082898        198        3          132           66    24.126036
   15:58:32.315896    15:58:32.394929   0.079033        198        3          132           66    25.305883
   15:58:32.315902    15:58:32.556857   0.240955        198        3          132           66     8.300305
   15:58:32.321795    15:58:32.394791   0.072996        198        3          132           66    27.398762
   15:58:32.321810    15:58:32.394751   0.072941        198        3          132           66    27.419422
   15:58:32.321874    15:58:32.394806   0.072932        198        3          132           66    27.422806
   15:58:32.321872    15:58:32.394886   0.073014        198        3          132           66    27.392008
   15:58:32.321946    15:58:32.394897   0.072951        198        3          132           66    27.415665
   15:58:32.322006    15:58:32.365098   0.043092        198        3          132           66    46.412327
   15:58:32.322008    15:58:32.394648   0.072640        198        3          132           66    27.533039
   15:58:32.329635    15:58:32.398956   0.069321        198        3          132           66    28.851286
   15:58:32.329771    15:58:32.417618   0.087847        198        3          132           66    22.766855
   15:58:32.528217    15:58:32.528217   0.000000         90        1           90            0     0.000000
   15:58:32.556228    15:58:32.556228   0.000000         98        1           98            0     0.000000
   15:58:32.839487    15:58:37.757023   4.917536    1128897     1479        70172      1058725   300.557037
   15:58:32.978466    15:58:32.978466   0.000000         66        1            0           66     0.000000
   15:58:33.014709    15:58:35.338306   2.323597      18016       71         9549         8467    30.125706
   15:58:33.254254    15:58:33.435623   0.181369        126        2           60           66     5.513621
   15:58:33.368673    15:58:34.426502   1.057829        148        2          148            0     0.945332
   15:58:33.390104    15:58:33.390104   0.000000        378        1          378            0     0.000000
   15:58:33.422202    15:58:33.422202   0.000000       1274        1         1274            0     0.000000
   15:58:33.722617    15:58:34.025529   0.302912        110        2           56           54     3.301289
   15:58:33.931215    15:58:38.917447   4.986232     621310      608        12180       609130   121.735214
   15:58:34.031600    15:58:34.031600   0.000000         74        1           74            0     0.000000
   15:58:34.250122    15:58:34.250122   0.000000         98        1           98            0     0.000000
   15:58:34.396020    15:58:35.693472   1.297452      12759       35         6324         6435    26.205210
   15:58:34.571689    15:58:39.560766   4.989077     100143      155        58232        41911    30.867432
   15:58:34.578283    15:58:34.578319   0.000036         98        2           56           42 27777.777344
   15:58:34.971062    15:58:35.157807   0.186745       3825       13          774         3051    64.258751
   15:58:34.971219    15:58:34.988339   0.017120        197        2           73          124    58.411217
   15:58:34.974626    15:58:35.202005   0.227379      27212       46         3176        24036   197.907471
   15:58:34.982229    15:58:35.445077   0.462848       3826       13          774         3052    25.926437
   15:58:34.988339    15:58:34.988339   0.000000        152        1          152            0     0.000000
   15:58:35.090549    15:58:36.107799   1.017250        336        2          336            0     0.983043
   15:58:35.158157    15:58:35.445713   0.287556        332        4          161          171    10.432751
   15:58:35.176512    15:58:35.396017   0.219505        337        4          132          205    13.667115
   15:58:35.220118    15:58:36.713716   1.493598       5832       23         1692         4140    14.729532
   15:58:35.419936    15:58:35.905445   0.485509       4011       13          960         3051    24.716328
   15:58:35.425678    15:58:36.508881   1.083203      12495       41         7654         4841    36.927521
   15:58:35.425820    15:58:35.426111   0.000291        211        2           80          131  3436.426025
   15:58:35.489071    15:58:35.489071   0.000000         90        1           90            0     0.000000
   15:58:35.650152    15:58:39.734978   4.084826     105927      106         1680       104247    25.704889
   15:58:35.994117    15:58:36.223044   0.228927        957        5          443          514    17.472818
   15:58:36.056774    15:58:36.650608   0.593834       2248       14         1422          826    21.891640
   15:58:36.496311    15:58:41.420005   4.923694     289335      327        14557       274778    66.210449
   15:58:36.566747    15:58:36.566747   0.000000         74        1           74            0     0.000000
   15:58:36.740576    15:58:36.740576   0.000000         74        1           74            0     0.000000
   15:58:37.100454    15:58:40.936507   3.836053        336        6          336            0     1.303423
   15:58:37.117253    15:58:40.968192   3.850939        336        6          336            0     1.298385
   15:58:37.252649    15:58:37.252649   0.000000         98        1           98            0     0.000000
   15:58:37.678651    15:58:37.958899   0.280248        221        2          155           66     3.568268
   15:58:37.701075    15:58:40.048661   2.347586     740960      947        42856       698104   402.967133
   15:58:37.763014    15:58:39.657460   1.894446       3536       20         2521         1015    10.029317
   15:58:37.796471    15:58:37.974465   0.177994        122        2           56           66     5.618167
   15:58:37.913491    15:58:37.913491   0.000000       1274        1         1274            0     0.000000
   15:58:38.083415    15:58:39.657328   1.573913       1680       13         1119          561     7.624310
   15:58:38.245886    15:58:38.245886   0.000000        209        1            0          209     0.000000
   15:58:38.330207    15:58:38.330207   0.000000       1274        1         1274            0     0.000000
   15:58:38.484116    15:58:38.484116   0.000000         90        1           90            0     0.000000
   15:58:38.519076    15:58:38.519076   0.000000       1274        1         1274            0     0.000000
   15:58:38.958475    15:58:43.923568   4.965093     482450      474         9540       472910    95.265083
   15:58:39.028016    15:58:39.028016   0.000000       1504        1         1504            0     0.000000
   15:58:39.054147    15:58:39.761756   0.707609       5632       20         1560         4072    26.850986
   15:58:39.103120    15:58:39.859931   0.756811      55294       73         2492        52802    95.136032
   15:58:39.210213    15:58:39.210213   0.000000        209        1            0          209     0.000000
   15:58:39.389933    15:58:39.725765   0.335832        244        4          112          132     8.933038
   15:58:39.496189    15:58:39.496189   0.000000         90        1           90            0     0.000000
   15:58:39.496210    15:58:39.496210   0.000000         90        1           90            0     0.000000
   15:58:39.496291    15:58:39.496291   0.000000         90        1           90            0     0.000000
   15:58:39.496281    15:58:39.725759   0.229478        435        6          156          279    21.788580
   15:58:39.496348    15:58:39.496348   0.000000         90        1           90            0     0.000000
   15:58:39.496390    15:58:39.496390   0.000000         90        1           90            0     0.000000
   15:58:39.496435    15:58:39.496435   0.000000         90        1           90            0     0.000000
   15:58:39.580986    15:58:39.635144   0.054158       2816        5          198         2618    73.857971
   15:58:39.581217    15:58:42.650176   3.068959        222        3          222            0     0.651687
   15:58:39.755868    15:58:39.755868   0.000000       1274        1         1274            0     0.000000
   15:58:40.244437    15:58:40.244437   0.000000         98        1           98            0     0.000000
   15:58:40.378448    15:58:42.429250   2.050802     594498      668        20728       573770   325.238617
   15:58:40.515521    15:58:40.515521   0.000000         98        1           98            0     0.000000
   15:58:40.947357    15:58:45.902038   4.954681       2028        6         1194          834     1.009147
   15:58:41.002445    15:58:41.070127   0.067682        162        2          108           54    14.774978
   15:58:41.577756    15:58:46.554874   4.977118     357374      359        12919       344455    71.929176
   15:58:41.683604    15:58:41.683604   0.000000        104        1          104            0     0.000000
   15:58:41.698543    15:58:41.698543   0.000000         90        1           90            0     0.000000
   15:58:41.698594    15:58:41.698594   0.000000         90        1           90            0     0.000000
   15:58:41.698684    15:58:41.698684   0.000000         90        1           90            0     0.000000
   15:58:41.698731    15:58:41.698731   0.000000         90        1           90            0     0.000000
   15:58:41.698784    15:58:41.698784   0.000000         90        1           90            0     0.000000
   15:58:41.698844    15:58:41.698844   0.000000         90        1           90            0     0.000000
   15:58:41.845257    15:58:41.845257   0.000000         66        1           66            0     0.000000
   15:58:42.059810    15:58:43.098261   1.038451       3458       18         2497          961    16.370537
   15:58:42.316581    15:58:43.118178   0.801597       1482       10          975          507    11.227587
   15:58:42.398238    15:58:47.140666   4.742428      16440       21        10893         5547     4.217249
   15:58:42.414402    15:58:42.418117   0.003715        164        2           74           90   269.178986
   15:58:42.458719    15:58:42.458719   0.000000         90        1           90            0     0.000000
   15:58:43.009381    15:58:43.009381   0.000000       1514        1            0         1514     0.000000
   15:58:43.118280    15:58:46.064597   2.946317        264        4          264            0     1.018220
   15:58:43.254900    15:58:43.254900   0.000000         98        1           98            0     0.000000
   15:58:43.256781    15:58:43.256781   0.000000       1274        1         1274            0     0.000000
   15:58:43.515028    15:58:43.515028   0.000000         98        1           98            0     0.000000
   15:58:43.780334    15:58:44.113529   0.333195        238        3          152           86     6.002491
   15:58:43.833523    15:58:43.833523   0.000000         66        1            0           66     0.000000
   15:58:43.945888    15:58:48.941619   4.995731     840216      814        16080       824136   162.738953
   15:58:44.601488    15:58:44.601488   0.000000         74        1           74            0     0.000000
   15:58:44.601621    15:58:46.869709   2.268088      10523       19         1487         9036     7.936200
   15:58:44.860830    15:58:49.717175   4.856345     118016      148         6216       111800    30.269676
   15:58:44.906648    15:58:49.717041   4.810393       8735       21         1268         7467     4.157665
   15:58:45.853265    15:58:45.902028   0.048763       1014        3          597          417    41.014706
   15:58:46.255585    15:58:46.255585   0.000000         98        1           98            0     0.000000
   15:58:46.500876    15:58:46.501249   0.000373        208        2           72          136  2680.965332
   15:58:46.517145    15:58:46.517145   0.000000         98        1           98            0     0.000000
   15:58:46.532554    15:58:46.532554   0.000000         90        1           90            0     0.000000
   15:58:46.604122    15:58:51.507127   4.903005     508504      547        19959       488545   111.360275
   15:58:46.604147    15:58:46.688853   0.084706        318        2           95          223    11.805539
   15:58:46.604395    15:58:46.608607   0.004212        368        2           95          273   237.416901
   15:58:46.649914    15:58:49.550472   2.900558       9488       34         2277         7211    11.377121
   15:58:46.951349    15:58:46.951349   0.000000        209        1            0          209     0.000000
   15:58:46.960013    15:58:47.189551   0.229538       2396       14         1781          615    56.635506
   15:58:47.465479    15:58:47.465479   0.000000         90        1           90            0     0.000000
   15:58:47.500691    15:58:47.501070   0.000379        263        2           82          181  2638.522461
   15:58:47.500841    15:58:47.501277   0.000436        231        2           82          149  2293.577881
   15:58:47.568973    15:58:50.672164   3.103191        222        3          222            0     0.644498
   15:58:47.615898    15:58:49.644430   2.028532       1564       10         1095          469     4.436706
   15:58:47.679555    15:58:47.959814   0.280259        221        2          155           66     3.568128
   15:58:47.914422    15:58:47.914422   0.000000        209        1            0          209     0.000000
   15:58:48.728834    15:58:48.728834   0.000000        147        2           56           91     0.000000
   15:58:48.679497    15:58:48.735845   0.056348        390        6          197          193    88.734291
   15:58:48.679533    15:58:48.695573   0.016040        289        2           87          202    62.344143
   15:58:48.706648    15:58:48.853947   0.147299       3935       13          916         3019    81.466942
   15:58:48.735704    15:58:48.935334   0.199630        122        2           56           66     5.009267
   15:58:48.970520    15:58:53.967035   4.996515     824230      793        15360       808870   158.510483
   15:58:49.200207    15:58:49.200207   0.000000         66        1           66            0     0.000000
   15:58:49.390557    15:58:49.644307   0.253750        166        3          112           54     7.881773
   15:58:49.497136    15:58:49.497136   0.000000         90        1           90            0     0.000000
   15:58:49.497181    15:58:49.497181   0.000000         90        1           90            0     0.000000
   15:58:49.497235    15:58:49.497235   0.000000         90        1           90            0     0.000000
   15:58:49.497263    15:58:49.497263   0.000000         90        1           90            0     0.000000
   15:58:49.497290    15:58:49.497290   0.000000         90        1           90            0     0.000000
   15:58:49.497318    15:58:49.497318   0.000000         90        1           90            0     0.000000
   15:58:49.518641    15:58:49.518641   0.000000         98        1           98            0     0.000000
   15:58:49.560902    15:58:49.560902   0.000000         90        1           90            0     0.000000
   15:58:50.672150    15:58:50.672185   0.000035         98        2           56           42 28571.427734
   15:58:50.720132    15:58:55.698289   4.978157       5869       27         4240         1629     5.222816
   15:58:50.747820    15:58:50.747820   0.000000       1274        1         1274            0     0.000000
   15:58:50.956419    15:58:51.793250   0.836831       1514       10         1007          507    10.754860
   15:58:51.333915    15:58:51.333915   0.000000       1274        1         1274            0     0.000000
   15:58:51.456363    15:58:51.456363   0.000000         66        1           66            0     0.000000
   15:58:51.639844    15:58:56.601916   4.962072     280488      315         9904       270584    63.280018
   15:58:51.724743    15:58:51.724743   0.000000         90        1           90            0     0.000000
   15:58:51.724748    15:58:51.724748   0.000000         90        1           90            0     0.000000
   15:58:51.724791    15:58:51.724791   0.000000         90        1           90            0     0.000000
   15:58:51.724841    15:58:51.724841   0.000000         90        1           90            0     0.000000
   15:58:51.724886    15:58:51.724886   0.000000         90        1           90            0     0.000000
   15:58:51.724951    15:58:51.724951   0.000000         90        1           90            0     0.000000
   15:58:51.949224    15:58:51.949224   0.000000       1504        1         1504            0     0.000000
   15:58:52.104302    15:58:52.104302   0.000000        103        1          103            0     0.000000
   15:58:52.205568    15:58:52.696652   0.491084       1056        7          652          404    12.217869
   15:58:52.205708    15:58:56.522068   4.316360     128082      155         7023       121059    35.678211
   15:58:52.406641    15:58:56.043778   3.637137        624        6          168          456     1.374708
   15:58:52.469972    15:58:52.473674   0.003702        164        2           74           90   270.124268
   15:58:52.469975    15:58:53.822258   1.352283       8865       14         2104         6761     9.613373
   15:58:52.519017    15:58:52.519017   0.000000         90        1           90            0     0.000000
   15:58:52.521906    15:58:52.521906   0.000000         98        1           98            0     0.000000
   15:58:52.561187    15:58:52.561187   0.000000         90        1           90            0     0.000000
   15:58:52.589317    15:58:52.589317   0.000000       1274        1         1274            0     0.000000
   15:58:53.057908    15:58:56.885725   3.827817       8882       18         1547         7335     4.441174
   15:58:53.687710    15:58:56.712320   3.024610        198        3          198            0     0.661242
   15:58:53.993828    15:58:58.980315   4.986487     671458      651        12720       658738   130.352295
   15:58:54.245100    15:58:54.245100   0.000000         98        1           98            0     0.000000
   15:58:54.743477    15:58:54.743477   0.000000         74        1           74            0     0.000000
   15:58:55.432968    15:58:58.443458   3.010490        319        5          180          139     1.328687
   15:58:55.453725    15:58:55.453725   0.000000         66        1           66            0     0.000000
   15:58:55.523956    15:58:55.523956   0.000000         98        1           98            0     0.000000
   15:58:55.555287    15:58:55.555287   0.000000         90        1           90            0     0.000000
   15:58:55.784653    15:58:56.095805   0.311152        238        3          152           86     6.427726
   15:58:55.943641    15:58:58.506272   2.562631        330        5          330            0     1.560896
   15:58:56.109036    15:58:56.109036   0.000000        168        1          168            0     0.000000
   15:58:56.613734    15:59:01.612466   4.998732     794521      811        29228       765293   162.041092
   15:58:56.975770    15:58:57.216499   0.240729       2117       10         1649          468    37.386436
   15:58:57.247064    15:58:57.247064   0.000000         98        1           98            0     0.000000
   15:58:57.352774    15:58:59.091993   1.739219      49567       77        22020        27547    43.697777
   15:58:57.498913    15:58:57.498913   0.000000         90        1           90            0     0.000000
   15:58:57.652734    15:58:58.024344   0.371610       5272       13         4768          504    32.291920
   15:58:57.677449    15:58:57.898637   0.221188        303        4           66          237    13.563123
   15:58:57.705440    15:58:57.898976   0.193536        531        7          252          279    31.001984
   15:58:57.727306    15:58:58.015495   0.288189        221        2          155           66     3.469945
   15:58:57.727430    15:58:59.651051   1.923621       2757       14         1981          776     6.758088
   15:58:57.963263    15:59:01.931450   3.968187        851       11          458          393     2.520042
   15:58:58.114140    15:59:01.278105   3.163965       7644        6         7644            0     1.580296
   15:58:58.114242    15:58:59.824856   1.710614      49802      116         9661        40141    67.227325
   15:58:58.131944    15:58:58.499894   0.367950        435        6          198          237    13.588803
   15:58:58.145519    15:58:58.263487   0.117968       1725       11          913          812    84.768753
   15:58:58.158934    15:58:58.331743   0.172809       1895       13         1083          812    69.440826
   15:58:58.175060    15:58:58.355468   0.180408       2163       17         1195          968    88.687866
   15:58:58.194774    15:58:58.201635   0.006861        219        2           90          129   145.751358
   15:58:58.194776    15:59:01.331480   3.136704       7644        6         7644            0     1.594030
   15:58:58.194926    15:58:58.203402   0.008476        279        2           89          190   117.980179
   15:58:58.195091    15:58:58.729733   0.534642      48907       66         4025        44882   121.576683
   15:58:58.225035    15:58:58.766337   0.541302       7437       25         2177         5260    44.337540
   15:58:58.238877    15:58:58.250398   0.011521        393        2           74          319    86.798019
   15:58:58.263317    15:58:58.268672   0.005355        258        2           79          179   186.741364
   15:58:58.264676    15:58:58.912383   0.647707       6106       16         1069         5037    23.158621
   15:58:58.287383    15:58:58.915297   0.627914       3834       14         1013         2821    20.703472
   15:58:58.310976    15:59:01.462420   3.151444        222        3          222            0     0.634630
   15:58:58.463163    15:59:03.458875   4.995712    1225506     1367        40620      1184886   273.434509
   15:58:58.528889    15:58:58.528889   0.000000         98        1           98            0     0.000000
   15:58:58.579615    15:59:02.609919   4.030304       5836       60         3363         2473    14.639094
   15:58:58.782689    15:59:02.961116   4.178427       6710       41         4346         2364     9.572980
   15:58:58.796152    15:58:58.806300   0.010148        199        2           80          119    98.541588
   15:58:58.912248    15:58:59.620536   0.708288       7953       24         3210         4743    32.472668
   15:58:58.912255    15:58:58.912578   0.000323        204        2           76          128  3095.975342
   15:58:58.927491    15:58:58.927784   0.000293        208        2           78          130  3412.969482
   15:58:58.957829    15:59:02.329928   3.372099       7644        6         7644            0     1.482756
   15:58:58.957830    15:59:03.433997   4.476167      12999       45         7196         5803     9.829839
   15:58:58.996233    15:59:03.993248   4.997015     921784      884        17040       904744   176.705490
   15:58:59.013238    15:58:59.450330   0.437092       1695       11          892          803    22.878479
   15:58:59.108569    15:58:59.313663   0.205094      10019       14          795         9224    63.385571
   15:58:59.225676    15:58:59.225676   0.000000         56        1           56            0     0.000000
   15:58:59.328591    15:58:59.344076   0.015485        477        6          252          225   322.893127
   15:58:59.341903    15:58:59.495349   0.153446        198        3          132           66    13.033901
   15:58:59.396768    15:58:59.651000   0.254232        166        3          112           54     7.866831
   15:58:59.396904    15:59:02.402731   3.005827        356        6          224          132     1.663436
   15:58:59.396946    15:58:59.729941   0.332995        244        4          112          132     9.009145
   15:58:59.489184    15:58:59.489184   0.000000         90        1           90            0     0.000000
   15:58:59.489198    15:58:59.489198   0.000000         90        1           90            0     0.000000
   15:58:59.489266    15:58:59.489266   0.000000         90        1           90            0     0.000000
   15:58:59.489300    15:58:59.489300   0.000000         90        1           90            0     0.000000
   15:58:59.489333    15:58:59.489333   0.000000         90        1           90            0     0.000000
   15:58:59.489362    15:58:59.489362   0.000000         90        1           90            0     0.000000
   15:58:59.813168    15:58:59.830001   0.016833        126        2           60           66    59.407116
   15:59:00.064252    15:59:00.064252   0.000000         66        1           66            0     0.000000
   15:59:00.250165    15:59:00.250165   0.000000         98        1           98            0     0.000000
   15:59:00.318430    15:59:02.118781   1.800351     137745      165         5617       132128    91.093346
   15:59:00.379012    15:59:01.382730   1.003718       8630       15         1295         7335    13.948140
   15:59:00.661171    15:59:00.664920   0.003749        209        2           82          127   266.737793
   15:59:00.661320    15:59:01.535880   0.874560       5591       19         1584         4007    20.581778
   15:59:00.714698    15:59:00.714698   0.000000         66        1           66            0     0.000000
   15:59:00.734219    15:59:00.783179   0.048960        410        4          162          248    61.274509
   15:59:00.836716    15:59:02.523211   1.686495       4643       23         3321         1322    13.044806
   15:59:01.072757    15:59:01.072757   0.000000         66        1           66            0     0.000000
   15:59:01.087598    15:59:01.881391   0.793793       1482       10          975          507    11.337968
   15:59:01.516516    15:59:01.516516   0.000000         98        1           98            0     0.000000
   15:59:01.536016    15:59:01.553017   0.017001        126        2           60           66    58.820072
   15:59:01.624496    15:59:05.696595   4.072099     535737      554        18821       516916   135.802185
   15:59:01.693987    15:59:01.693987   0.000000         90        1           90            0     0.000000
   15:59:01.694003    15:59:01.694003   0.000000         90        1           90            0     0.000000
   15:59:01.694127    15:59:01.694127   0.000000         90        1           90            0     0.000000
   15:59:01.694165    15:59:01.694165   0.000000         90        1           90            0     0.000000
   15:59:01.694203    15:59:01.694203   0.000000         90        1           90            0     0.000000
   15:59:01.694304    15:59:01.694304   0.000000         90        1           90            0     0.000000
   15:59:02.479469    15:59:02.973832   0.494363       7137       16         2194         4943    30.342075
   15:59:02.523197    15:59:02.531601   0.008404        164        2           74           90   118.990959
   15:59:02.570488    15:59:02.570488   0.000000         90        1           90            0     0.000000
   15:59:02.632795    15:59:05.615799   2.983004        222        3          222            0     0.670465
   15:59:02.967151    15:59:03.206097   0.238946       1609        8         1197          412    29.295321
   15:59:03.245881    15:59:03.245881   0.000000         98        1           98            0     0.000000
   15:59:03.481906    15:59:07.334392   3.852486     912426      974        24308       888118   252.564194
   15:59:03.652142    15:59:03.840174   0.188032        222        2           79          143     5.318244
   15:59:03.887292    15:59:03.887292   0.000000         90        1           90            0     0.000000
   15:59:03.958301    15:59:04.084163   0.125862        465        6          186          279    39.726048
   15:59:04.026769    15:59:09.007101   4.980332     397742      380         7260       390482    76.099342
   15:59:04.508459    15:59:04.508459   0.000000       1274        1         1274            0     0.000000
   15:59:04.554117    15:59:04.554117   0.000000       1274        1         1274            0     0.000000
   15:59:05.560188    15:59:05.560188   0.000000       1274        1         1274            0     0.000000
   15:59:05.906755    15:59:05.907046   0.000291        263        2           82          181  3436.426025
   15:59:05.931565    15:59:05.931885   0.000320        231        2           82          149  3125.000000
   15:59:05.953818    15:59:10.949604   4.995786       1962        5         1128          834     0.800675
   15:59:05.989243    15:59:09.068874   3.079631        222        3          222            0     0.649428
   15:59:06.214684    15:59:06.214684   0.000000         66        1           66            0     0.000000
   15:59:06.245699    15:59:06.245699   0.000000         98        1           98            0     0.000000
   15:59:06.433622    15:59:06.743974   0.310352       2719        6         2483          236    16.110739
   15:59:06.730285    15:59:06.872937   0.142652        291        3          120          171    14.020132
   15:59:06.854707    15:59:11.851890   4.997183     167242      176         4246       162996    35.019730
   15:59:06.879155    15:59:06.879155   0.000000         90        1           90            0     0.000000
   15:59:07.251323    15:59:08.343992   1.092669       3145       22         1511         1634    19.218994
   15:59:07.580420    15:59:07.580420   0.000000         90        1           90            0     0.000000
   15:59:07.674501    15:59:07.955811   0.281310        221        2          155           66     3.554797
   15:59:07.786158    15:59:08.092216   0.306058        238        3          152           86     6.534709
   15:59:07.809651    15:59:07.809975   0.000324        164        2           74           90  3086.419922
   15:59:07.903768    15:59:08.018203   0.114435        243        3           56          187    17.477171
   15:59:07.981823    15:59:07.981823   0.000000         66        1           66            0     0.000000
   15:59:08.064265    15:59:08.132321   0.068056        162        2          108           54    14.693781
   15:59:08.251025    15:59:08.517360   0.266335       4459       15         3243         1216    52.565376
   15:59:08.731742    15:59:08.731742   0.000000         66        1           66            0     0.000000
   15:59:09.037835    15:59:14.013025   4.975190    1059844     1022        20040      1039804   205.218292
   15:59:09.161780    15:59:09.432649   0.270869       5958       12         1922         4036    40.610039
   15:59:09.248593    15:59:09.248593   0.000000         98        1           98            0     0.000000
   15:59:09.426951    15:59:09.686597   0.259646        166        3          112           54     7.702796
   15:59:09.426958    15:59:09.686610   0.259652        166        3          112           54     7.702618
   15:59:09.427094    15:59:09.755778   0.328684        244        4          112          132     9.127308
   15:59:09.485856    15:59:09.485856   0.000000         90        1           90            0     0.000000
   15:59:09.485877    15:59:09.485877   0.000000         90        1           90            0     0.000000
   15:59:09.485953    15:59:09.485953   0.000000         90        1           90            0     0.000000
   15:59:09.485989    15:59:09.485989   0.000000         90        1           90            0     0.000000
   15:59:09.486016    15:59:09.486016   0.000000         90        1           90            0     0.000000
   15:59:09.486043    15:59:09.486043   0.000000         90        1           90            0     0.000000
   15:59:09.516732    15:59:09.516732   0.000000         98        1           98            0     0.000000
   15:59:09.624159    15:59:09.624159   0.000000         74        1           74            0     0.000000
   15:59:09.877913    15:59:09.877913   0.000000         90        1           90            0     0.000000
   15:59:10.558754    15:59:15.554369   4.995615     607229      560        19690       587539   111.898132
   15:59:10.702495    15:59:10.702495   0.000000         66        1           66            0     0.000000
   15:59:10.918485    15:59:10.918485   0.000000       1274        1         1274            0     0.000000
   15:59:10.918596    15:59:11.226481   0.307885       2286       18          818         1468    55.215424
   15:59:10.953885    15:59:10.953885   0.000000       1274        1         1274            0     0.000000
   15:59:10.967329    15:59:10.967329   0.000000         66        1           66            0     0.000000
   15:59:10.979203    15:59:10.979279   0.000076         98        2           56           42 13157.895508
   15:59:11.186891    15:59:11.250750   0.063859       1014        3          597          417    31.318998
   15:59:11.698849    15:59:11.698849   0.000000         90        1           90            0     0.000000
   15:59:11.698876    15:59:11.698876   0.000000         90        1           90            0     0.000000
   15:59:11.698983    15:59:11.698983   0.000000         90        1           90            0     0.000000
   15:59:11.699029    15:59:11.699029   0.000000         90        1           90            0     0.000000
   15:59:11.699080    15:59:11.699080   0.000000         90        1           90            0     0.000000
   15:59:11.699127    15:59:11.699127   0.000000         90        1           90            0     0.000000
   15:59:11.865107    15:59:16.856268   4.991161     203629      213         5022       198607    42.475090
   15:59:11.947406    15:59:11.947406   0.000000       1274        1         1274            0     0.000000
   15:59:12.122886    15:59:12.122886   0.000000        103        1          103            0     0.000000
   15:59:12.249787    15:59:12.249787   0.000000         98        1           98            0     0.000000
   15:59:12.515839    15:59:12.515839   0.000000         98        1           98            0     0.000000
   15:59:12.591571    15:59:12.596433   0.004862        212        2           74          138   205.676682
   15:59:12.634100    15:59:12.634100   0.000000         90        1           90            0     0.000000
   15:59:12.874137    15:59:12.874137   0.000000         90        1           90            0     0.000000
   15:59:12.893444    15:59:17.548533   4.655089       7764        6         7764            0     1.074093
   15:59:12.893660    15:59:12.898982   0.005322        203        2           79          124   187.899292
