frame.number,frame.time_epoch,tcp.analysis.ack_rtt,ip.src,ip.dst
"8301","1757509915.795617000","0.000055000","196.42.104.243","196.24.45.81"
"8303","1757509915.805578000","0.001342000","196.24.45.81","196.42.104.243"
"8305","1757509915.807502000","0.000163000","196.42.104.243","196.24.45.81"
"8310","1757509915.813623000","0.000032000","196.42.104.243","196.24.45.81"
"8312","1757509915.819798000","0.000045000","196.42.104.243","196.24.45.81"
"8314","1757509915.819919000","0.000041000","196.42.104.243","196.24.45.81"
"8316","1757509915.826438000","0.000053000","196.42.104.243","196.24.45.81"
"8318","1757509915.826583000","0.000056000","196.42.104.243","196.24.45.81"
"8321","1757509915.877161000","0.001568000","196.24.45.82","196.42.104.243"
"8322","1757509915.877195000","0.000034000","196.42.104.243","196.24.45.82"
"8323","1757509915.894278000","0.018632000","35.186.224.24","196.42.104.243"
"8324","1757509915.894307000","0.000029000","196.42.104.243","35.186.224.24"
"8352","1757509916.879251000","0.002889000","196.24.45.75","196.42.104.243"
"8353","1757509916.879337000","0.000086000","196.42.104.243","196.24.45.75"
"8390","1757509918.139662000","0.017957000","35.186.224.41","196.42.104.243"
"8397","1757509918.357426000","0.000048000","196.42.104.243","35.186.224.41"
"8407","1757509918.765077000","0.000083000","196.42.104.243","196.24.45.82"
"8408","1757509918.765121000","0.000126000","196.42.104.243","196.24.45.82"
"8430","1757509919.827554000","0.002532000","196.24.45.75","196.42.104.243"
"8431","1757509919.830968000","0.005867000","196.24.45.75","196.42.104.243"
"8448","1757509920.403504000","0.000050000","196.42.104.243","196.24.45.75"
"8453","1757509920.403526000","0.000071000","196.42.104.243","196.24.45.75"
"8457","1757509920.405390000","0.001487000","196.24.45.75","196.42.104.243"
"8467","1757509920.844522000","0.018277000","192.178.54.78","196.42.104.243"
"8469","1757509920.844720000","0.000061000","196.42.104.243","192.178.54.78"
"8486","1757509921.428782000","0.345063000","52.108.36.35","196.42.104.243"
"8487","1757509921.428782000","0.344469000","52.108.36.35","196.42.104.243"
"8491","1757509921.428838000","0.000056000","196.42.104.243","52.108.36.35"
"8520","1757509922.452552000","0.365730000","52.108.36.35","196.42.104.243"
"8522","1757509922.452598000","0.000046000","196.42.104.243","52.108.36.35"
"8546","1757509923.374187000","0.000031000","196.42.104.243","52.108.54.3"
"8547","1757509923.374201000","0.000045000","196.42.104.243","52.108.54.3"
"8548","1757509923.374205000","0.000049000","196.42.104.243","52.108.54.3"
"8572","1757509923.875914000","0.001391000","196.24.45.75","196.42.104.243"
"8573","1757509923.875955000","0.000041000","196.42.104.243","196.24.45.75"
"8578","1757509923.878306000","0.001566000","196.24.45.75","196.42.104.243"
"8579","1757509923.878779000","0.001616000","196.24.45.75","196.42.104.243"
"8580","1757509923.878803000","0.000024000","196.42.104.243","196.24.45.75"
"8582","1757509923.880217000","0.004337000","196.24.45.81","196.42.104.243"
"8584","1757509923.882750000","0.000012000","196.42.104.243","196.24.45.75"
"8588","1757509923.882826000","0.003384000","196.24.45.75","196.42.104.243"
"8589","1757509923.882879000","0.000083000","196.42.104.243","196.24.45.81"
"8591","1757509923.883201000","0.000014000","196.42.104.243","196.24.45.81"
"8600","1757509923.889087000","0.000017000","196.42.104.243","196.24.45.75"
"8601","1757509923.889116000","0.000062000","196.42.104.243","196.24.45.81"
"8606","1757509923.894756000","0.000049000","196.42.104.243","196.24.45.81"
"8611","1757509923.901051000","0.000044000","196.42.104.243","196.24.45.81"
"8613","1757509923.902597000","0.012626000","196.24.45.75","196.42.104.243"
"8615","1757509923.902661000","0.019263000","196.24.45.75","196.42.104.243"
"8616","1757509923.902661000","0.018930000","196.24.45.75","196.42.104.243"
"8617","1757509923.902661000","0.013737000","196.24.45.75","196.42.104.243"
"8621","1757509923.902965000","0.000304000","196.42.104.243","196.24.45.75"
"8632","1757509923.929148000","0.001711000","196.24.45.75","196.42.104.243"
"8633","1757509923.929204000","0.000056000","196.42.104.243","196.24.45.75"
"8641","1757509923.933114000","0.001995000","196.24.45.75","196.42.104.243"
"8645","1757509923.934570000","0.000029000","196.42.104.243","196.24.45.75"
"8650","1757509923.936363000","0.001120000","196.24.45.75","196.42.104.243"
"8651","1757509923.937171000","0.001379000","196.24.45.75","196.42.104.243"
"8652","1757509923.937171000","0.001345000","196.24.45.75","196.42.104.243"
"8653","1757509923.937210000","0.001035000","196.24.45.75","196.42.104.243"
"8660","1757509923.939109000","0.000075000","196.42.104.243","196.24.45.75"
"8662","1757509923.942862000","0.040265000","196.42.104.243","196.24.45.75"
"8663","1757509923.944461000","0.041496000","196.24.45.75","196.42.104.243"
"8668","1757509923.954755000","0.023285000","35.186.224.24","196.42.104.243"
"8685","1757509923.981415000","0.042306000","196.24.45.75","196.42.104.243"
"8706","1757509924.113866000","0.000081000","196.42.104.243","35.186.224.24"
"8713","1757509924.132237000","0.017770000","35.186.224.24","196.42.104.243"
"8714","1757509924.134050000","0.017890000","35.186.224.24","196.42.104.243"
"8743","1757509924.303284000","0.000286000","196.42.104.243","35.186.224.24"
"8747","1757509924.321946000","0.017899000","35.186.224.24","196.42.104.243"
"8748","1757509924.322882000","0.018294000","35.186.224.24","196.42.104.243"
"8750","1757509924.322883000","0.018229000","35.186.224.24","196.42.104.243"
"8751","1757509924.323000000","0.000117000","196.42.104.243","35.186.224.24"
"8763","1757509924.398011000","0.000037000","196.42.104.243","35.186.224.41"
"8764","1757509924.398028000","0.000054000","196.42.104.243","35.186.224.41"
"8765","1757509924.398033000","0.000059000","196.42.104.243","35.186.224.41"
"8766","1757509924.398037000","0.000063000","196.42.104.243","35.186.224.41"
"8768","1757509924.398689000","0.000020000","196.42.104.243","35.186.224.41"
"8770","1757509924.399600000","0.000013000","196.42.104.243","35.186.224.41"
"8775","1757509924.405551000","0.000027000","196.42.104.243","35.186.224.41"
"8776","1757509924.405569000","0.000045000","196.42.104.243","35.186.224.41"
"8777","1757509924.405575000","0.000051000","196.42.104.243","35.186.224.41"
"8778","1757509924.405579000","0.000054000","196.42.104.243","35.186.224.41"
"8780","1757509924.406395000","0.000034000","196.42.104.243","35.186.224.41"
"8783","1757509924.407613000","0.000023000","196.42.104.243","35.186.224.41"
"8814","1757509924.501975000","0.000050000","196.42.104.243","35.186.224.41"
"8815","1757509924.501996000","0.000071000","196.42.104.243","35.186.224.41"
"8816","1757509924.502006000","0.000080000","196.42.104.243","35.186.224.41"
"8817","1757509924.502012000","0.000086000","196.42.104.243","35.186.224.41"
"8820","1757509924.503220000","0.000040000","196.42.104.243","35.186.224.41"
"8823","1757509924.504619000","0.000065000","196.42.104.243","35.186.224.41"
"8828","1757509924.511322000","0.000040000","196.42.104.243","35.186.224.41"
"8829","1757509924.511402000","0.000120000","196.42.104.243","35.186.224.41"
"8831","1757509924.512795000","0.000015000","196.42.104.243","35.186.224.41"
"8833","1757509924.513616000","0.000020000","196.42.104.243","35.186.224.41"
"8853","1757509924.645976000","0.001157000","196.24.45.75","196.42.104.243"
"8859","1757509924.675251000","0.000247000","196.42.104.243","196.24.45.75"
"8863","1757509924.764827000","0.000112000","196.42.104.243","196.24.45.75"
"8878","1757509924.886900000","0.000193000","196.42.104.243","196.24.45.75"
"8880","1757509924.887482000","0.000049000","196.42.104.243","196.24.45.75"
"8882","1757509924.888751000","0.000168000","196.42.104.243","196.24.45.75"
"8884","1757509924.889826000","0.000164000","196.42.104.243","196.24.45.75"
"8897","1757509925.027743000","0.000113000","196.42.104.243","196.24.45.75"
"8905","1757509925.113037000","0.000118000","196.42.104.243","196.24.45.75"
"8915","1757509925.167014000","0.000196000","196.42.104.243","196.24.45.75"
"8917","1757509925.168629000","0.000040000","196.42.104.243","196.24.45.75"
"8921","1757509925.170560000","0.000038000","196.42.104.243","196.24.45.75"
"8922","1757509925.170689000","0.000166000","196.42.104.243","196.24.45.75"
"8933","1757509925.287659000","0.000030000","196.42.104.243","196.24.45.75"
"8934","1757509925.287733000","0.000103000","196.42.104.243","196.24.45.75"
"8944","1757509925.324763000","0.000021000","196.42.104.243","52.108.54.3"
"8945","1757509925.328851000","0.040632000","196.42.104.243","196.24.45.75"
"8949","1757509925.381641000","0.000043000","196.42.104.243","196.24.45.75"
"8950","1757509925.381648000","0.000050000","196.42.104.243","196.24.45.75"
"8952","1757509925.382272000","0.000007000","196.42.104.243","196.24.45.75"
"8955","1757509925.410712000","0.000017000","196.42.104.243","196.24.45.75"
"8956","1757509925.410720000","0.000025000","196.42.104.243","196.24.45.75"
"8960","1757509925.493489000","0.000021000","196.42.104.243","196.24.45.75"
"8961","1757509925.493500000","0.000032000","196.42.104.243","196.24.45.75"
"8974","1757509925.671385000","0.000029000","196.42.104.243","35.186.224.41"
"8975","1757509925.671407000","0.000051000","196.42.104.243","35.186.224.41"
"8976","1757509925.671413000","0.000057000","196.42.104.243","35.186.224.41"
"8977","1757509925.671418000","0.000062000","196.42.104.243","35.186.224.41"
"8979","1757509925.673569000","0.000030000","196.42.104.243","35.186.224.41"
"8981","1757509925.674647000","0.000007000","196.42.104.243","35.186.224.41"
"8986","1757509925.679069000","0.000040000","196.42.104.243","35.186.224.41"
"8987","1757509925.679085000","0.000055000","196.42.104.243","35.186.224.41"
"8988","1757509925.679091000","0.000061000","196.42.104.243","35.186.224.41"
"8989","1757509925.679096000","0.000066000","196.42.104.243","35.186.224.41"
"8991","1757509925.680303000","0.000032000","196.42.104.243","35.186.224.41"
"8993","1757509925.681508000","0.000030000","196.42.104.243","35.186.224.41"
"9013","1757509926.177215000","0.017761000","52.108.54.3","196.42.104.243"
"9014","1757509926.224005000","0.064191000","52.108.54.3","196.42.104.243"
"9083","1757509928.288562000","0.000097000","196.42.104.243","104.18.39.21"
"9084","1757509928.290158000","0.001596000","104.18.39.21","196.42.104.243"
"9102","1757509928.893186000","0.000153000","196.42.104.243","104.18.39.21"
"9103","1757509928.894109000","0.003192000","196.24.45.75","196.42.104.243"
"9104","1757509928.894110000","0.003162000","196.24.45.75","196.42.104.243"
"9108","1757509928.895257000","0.002071000","104.18.39.21","196.42.104.243"
"9138","1757509929.930714000","0.000242000","196.42.104.243","104.18.39.21"
"9139","1757509929.932273000","0.001559000","104.18.39.21","196.42.104.243"
"9141","1757509929.952550000","0.002148000","162.159.135.234","196.42.104.243"
"9154","1757509930.207395000","0.000073000","196.42.104.243","162.159.135.234"
"9158","1757509930.224048000","0.019500000","52.108.9.12","196.42.104.243"
"9160","1757509930.224613000","0.017248000","52.108.9.12","196.42.104.243"
"9166","1757509930.244290000","0.000067000","196.42.104.243","52.108.9.12"
"9167","1757509930.244323000","0.000100000","196.42.104.243","52.108.9.12"
"9216","1757509932.338203000","0.004510000","196.24.45.81","196.42.104.243"
"9218","1757509932.338378000","0.000175000","196.42.104.243","196.24.45.81"
"9222","1757509932.344482000","0.000140000","196.42.104.243","196.24.45.81"
"9223","1757509932.344610000","0.000137000","196.42.104.243","196.24.45.81"
"9225","1757509932.350605000","0.000083000","196.42.104.243","196.24.45.81"
"9227","1757509932.350971000","0.000140000","196.42.104.243","196.24.45.81"
"9229","1757509932.357536000","0.000101000","196.42.104.243","196.24.45.81"
"9231","1757509932.357792000","0.000065000","196.42.104.243","196.24.45.81"
"9257","1757509933.229193000","0.000217000","196.42.104.243","104.18.39.21"
"9258","1757509933.231467000","0.002274000","104.18.39.21","196.42.104.243"
"9259","1757509933.613968000","0.403480000","52.108.36.35","196.42.104.243"
"9260","1757509933.613968000","0.400968000","52.108.36.35","196.42.104.243"
"9269","1757509933.614009000","0.000041000","196.42.104.243","52.108.36.35"
"9359","1757509937.322832000","0.034810000","52.108.9.12","196.42.104.243"
"9362","1757509937.376078000","0.069820000","52.108.9.12","196.42.104.243"
"9365","1757509937.388071000","0.000030000","196.42.104.243","52.108.9.12"
"9366","1757509937.388083000","0.000042000","196.42.104.243","52.108.9.12"
"9401","1757509938.442288000","0.000034000","196.42.104.243","52.108.54.3"
"9402","1757509938.442300000","0.000046000","196.42.104.243","52.108.54.3"
"9403","1757509938.442303000","0.000049000","196.42.104.243","52.108.54.3"
"9404","1757509938.511655000","0.170597000","13.107.5.93","196.42.104.243"
"9405","1757509938.511689000","0.000034000","196.42.104.243","13.107.5.93"
"9414","1757509938.950121000","0.438232000","13.107.5.93","196.42.104.243"
"9416","1757509938.950178000","0.000056000","196.42.104.243","13.107.5.93"
"9417","1757509938.950187000","0.659294000","52.108.36.35","196.42.104.243"
"9418","1757509938.950187000","0.618244000","52.108.36.35","196.42.104.243"
"9419","1757509938.950209000","0.000022000","196.42.104.243","52.108.36.35"
"9423","1757509939.156390000","0.000046000","196.42.104.243","52.108.36.35"
"9424","1757509939.156414000","0.197553000","13.107.5.93","196.42.104.243"
"9426","1757509939.156727000","0.000313000","196.42.104.243","13.107.5.93"
"9432","1757509939.366040000","0.206636000","13.107.5.93","196.42.104.243"
"9434","1757509939.406933000","0.040893000","196.42.104.243","13.107.5.93"
"9437","1757509939.407160000","0.000056000","196.42.104.243","13.107.5.93"
"9438","1757509939.407189000","0.000084000","196.42.104.243","13.107.5.93"
"9458","1757509940.678380000","0.381229000","52.108.36.35","196.42.104.243"
"9459","1757509940.678381000","0.345993000","52.108.36.35","196.42.104.243"
"9462","1757509940.678415000","0.000034000","196.42.104.243","52.108.36.35"
"9483","1757509941.307440000","0.000076000","196.42.104.243","52.108.54.3"
"9488","1757509941.495619000","0.230350000","13.107.5.93","196.42.104.243"
"9489","1757509941.495749000","0.000130000","196.42.104.243","13.107.5.93"
"9497","1757509941.701308000","0.204820000","13.107.5.93","196.42.104.243"
"9499","1757509941.701355000","0.000047000","196.42.104.243","13.107.5.93"
"9505","1757509941.869084000","0.167213000","13.107.5.93","196.42.104.243"
"9507","1757509941.869548000","0.000463000","196.42.104.243","13.107.5.93"
"9514","1757509942.082239000","0.208068000","13.107.5.93","196.42.104.243"
"9518","1757509942.082803000","0.000563000","196.42.104.243","13.107.5.93"
"9528","1757509942.320926000","0.019297000","52.108.9.12","196.42.104.243"
"9530","1757509942.322076000","0.018067000","52.108.9.12","196.42.104.243"
"9533","1757509942.354575000","0.002089000","196.24.45.75","196.42.104.243"
"9534","1757509942.354639000","0.000064000","196.42.104.243","196.24.45.75"
"9536","1757509942.360210000","0.008501000","196.24.45.81","196.42.104.243"
"9540","1757509942.360385000","0.000061000","196.42.104.243","196.24.45.81"
"9543","1757509942.367495000","0.000059000","196.42.104.243","196.24.45.81"
"9545","1757509942.367695000","0.000045000","196.42.104.243","196.24.45.81"
"9548","1757509942.374262000","0.000108000","196.42.104.243","196.24.45.81"
"9549","1757509942.374433000","0.000278000","196.42.104.243","196.24.45.81"
"9552","1757509942.380826000","0.024846000","196.24.45.75","196.42.104.243"
"9556","1757509942.381000000","0.000174000","196.42.104.243","196.24.45.75"
"9557","1757509942.381058000","0.000100000","196.42.104.243","196.24.45.81"
