frame.time_epoch,tcp.analysis.ack_rtt,ip.src,ip.dst
"1757710240.953766134","0.000082764","196.42.104.243","87.248.114.12"
"1757710240.954138603","0.000333398","196.42.104.243","87.248.114.12"
"1757710240.960070049","0.000045560","196.42.104.243","87.248.114.12"
"1757710240.960455337","0.000294832","196.42.104.243","87.248.114.12"
"1757710240.964407879","0.000051072","196.42.104.243","87.248.114.12"
"1757710241.001139084","0.000085365","196.42.104.243","87.248.114.11"
"1757710241.001170634","0.000116405","196.42.104.243","87.248.114.11"
"1757710241.001768172","0.000036157","196.42.104.243","87.248.114.11"
"1757710241.004458101","0.152716702","87.248.114.11","196.42.104.243"
"1757710241.004590078","0.000076686","196.42.104.243","87.248.114.11"
"1757710241.004624078","0.000110323","196.42.104.243","87.248.114.11"
"1757710241.005769168","0.001310428","196.42.104.243","87.248.114.11"
"1757710241.009748988","0.000060660","196.42.104.243","87.248.114.11"
"1757710241.009814157","0.000010220","196.42.104.243","87.248.114.11"
"1757710241.009870221","0.000010024","196.42.104.243","87.248.114.11"
"1757710241.011630152","0.149810626","87.248.114.11","196.42.104.243"
"1757710241.016231228","0.150191909","87.248.114.11","196.42.104.243"
"1757710241.017801038","0.149817514","87.248.114.11","196.42.104.243"
"1757710241.018004695","0.000202705","196.42.104.243","87.248.114.11"
"1757710241.069393868","0.149477174","87.248.114.11","196.42.104.243"
"1757710241.075174940","0.153680617","87.248.114.11","196.42.104.243"
"1757710241.105082056","0.000113062","196.42.104.243","87.248.114.12"
"1757710241.108060633","0.000178683","196.42.104.243","87.248.114.12"
"1757710241.152018427","0.000056551","196.42.104.243","87.248.114.11"
"1757710241.155749687","0.000069514","196.42.104.243","87.248.114.11"
"1757710241.155772130","0.000091559","196.42.104.243","87.248.114.11"
"1757710241.155813774","0.000012407","196.42.104.243","87.248.114.11"
"1757710241.161662106","0.000059202","196.42.104.243","87.248.114.11"
"1757710241.161722025","0.000012469","196.42.104.243","87.248.114.11"
"1757710241.161782690","0.000012266","196.42.104.243","87.248.114.11"
"1757710241.167614752","0.000069299","196.42.104.243","87.248.114.11"
"1757710241.167685347","0.000021507","196.42.104.243","87.248.114.11"
"1757710241.172660966","0.000124934","196.42.104.243","87.248.114.11"
"1757710241.172739234","0.000012492","196.42.104.243","87.248.114.11"
"1757710241.259463461","0.190029494","87.248.114.11","196.42.104.243"
"1757710241.305764774","0.000124255","196.42.104.243","87.248.114.11"
"1757710241.308856660","0.000076505","196.42.104.243","87.248.114.11"
"1757710241.308885115","0.000104205","196.42.104.243","87.248.114.11"
"1757710241.308910193","0.000007666","196.42.104.243","87.248.114.11"
"1757710241.322649431","0.000043123","196.42.104.243","87.248.114.11"
"1757710241.328689611","0.000059118","196.42.104.243","87.248.114.11"
"1757710241.328749447","0.000016280","196.42.104.243","87.248.114.11"
"1757710241.328758178","0.000024935","196.42.104.243","87.248.114.11"
"1757710241.328800805","0.000007335","196.42.104.243","87.248.114.11"
"1757710241.335168368","0.000069659","196.42.104.243","87.248.114.11"
"1757710241.335260529","0.000014506","196.42.104.243","87.248.114.11"
"1757710241.340878492","0.000067257","196.42.104.243","87.248.114.11"
"1757710241.340965226","0.000020131","196.42.104.243","87.248.114.11"
"1757710241.346862221","0.000078723","196.42.104.243","87.248.114.11"
"1757710241.346941303","0.000010395","196.42.104.243","87.248.114.11"
"1757710241.352535608","0.000071612","196.42.104.243","87.248.114.11"
"1757710241.352832898","0.000268703","196.42.104.243","87.248.114.11"
"1757710241.356807939","0.000484296","196.42.104.243","87.248.114.11"
"1757710241.446854256","0.149499683","87.248.114.11","196.42.104.243"
"1757710241.465430913","0.149650348","87.248.114.12","196.42.104.243"
"1757710241.469084185","0.000212195","196.42.104.243","87.248.114.12"
"1757710241.474867592","0.000275004","196.42.104.243","87.248.114.11"
"1757710241.673182773","0.152466614","87.248.114.12","196.42.104.243"
"1757710241.677868458","0.000366444","196.42.104.243","87.248.114.12"
"1757710241.678405475","0.000030380","196.42.104.243","87.248.114.12"
"1757710241.680325342","0.149921671","87.248.114.12","196.42.104.243"
"1757710241.680373336","0.000047994","196.42.104.243","87.248.114.12"
"1757710241.683362157","0.151945658","87.248.114.12","196.42.104.243"
"1757710241.683405589","0.000043432","196.42.104.243","87.248.114.12"
"1757710241.688558304","0.000253451","196.42.104.243","87.248.114.12"
"1757710241.689480629","0.000187559","196.42.104.243","87.248.114.12"
"1757710241.696278787","0.152436545","87.248.114.12","196.42.104.243"
"1757710241.696632860","0.000354073","196.42.104.243","87.248.114.12"
"1757710241.889353027","0.151099516","87.248.114.11","196.42.104.243"
"1757710241.914058361","0.000053875","196.42.104.243","87.248.114.11"
"1757710242.099817392","0.149798360","87.248.114.12","196.42.104.243"
"1757710242.099873775","0.000056383","196.42.104.243","87.248.114.12"
"1757710242.102551650","0.001216903","87.248.114.12","196.42.104.243"
"1757710242.102838436","0.149588333","87.248.114.12","196.42.104.243"
"1757710242.187835803","0.000042087","196.42.104.243","87.248.114.12"
"1757710242.252942338","0.000052685","196.42.104.243","87.248.114.12"
"1757710242.259648543","0.189853063","87.248.114.12","196.42.104.243"
"1757710242.281318123","0.149452392","87.248.114.12","196.42.104.243"
"1757710242.291761270","0.150297672","87.248.114.12","196.42.104.243"
"1757710242.291762583","0.149805831","87.248.114.12","196.42.104.243"
"1757710242.291762132","0.150213933","87.248.114.12","196.42.104.243"
"1757710242.291805023","0.000042891","196.42.104.243","87.248.114.12"
"1757710242.291823548","0.000062278","196.42.104.243","87.248.114.12"
"1757710242.292411489","0.149760170","87.248.114.12","196.42.104.243"
"1757710242.292440698","0.000029209","196.42.104.243","87.248.114.12"
"1757710242.293933845","0.001325226","87.248.114.12","196.42.104.243"
"1757710242.294593950","0.001630816","87.248.114.12","196.42.104.243"
"1757710242.294978359","0.001176331","87.248.114.12","196.42.104.243"
"1757710242.323364829","0.151404920","87.248.114.12","196.42.104.243"
"1757710242.324595416","0.000033894","196.42.104.243","87.248.114.12"
"1757710242.325670678","0.000131225","196.42.104.243","87.248.114.12"
"1757710242.326674716","0.000117518","196.42.104.243","87.248.114.12"
"1757710242.327593646","0.000111949","196.42.104.243","87.248.114.12"
"1757710242.403988570","0.149920093","87.248.114.12","196.42.104.243"
"1757710242.404474422","0.149599779","87.248.114.12","196.42.104.243"
"1757710242.405161412","0.000686785","196.42.104.243","87.248.114.12"
"1757710242.444786070","0.000043510","196.42.104.243","87.248.114.12"
"1757710242.444805960","0.000063008","196.42.104.243","87.248.114.12"
"1757710242.445906360","0.000034248","196.42.104.243","87.248.114.12"
"1757710242.445920379","0.000043405","196.42.104.243","87.248.114.12"
"1757710242.445934642","0.000057474","196.42.104.243","87.248.114.12"
"1757710242.446880475","0.000022823","196.42.104.243","87.248.114.12"
"1757710242.446892129","0.000034367","196.42.104.243","87.248.114.12"
"1757710242.639845120","0.190723192","87.248.114.12","196.42.104.243"
"1757710242.639846436","0.191197162","87.248.114.12","196.42.104.243"
"1757710242.639845394","0.188880128","87.248.114.12","196.42.104.243"
"1757710242.639846665","0.188805874","87.248.114.12","196.42.104.243"
"1757710242.639862767","0.189535933","87.248.114.12","196.42.104.243"
"1757710242.639862982","0.184382948","87.248.114.12","196.42.104.243"
"1757710242.639867342","0.196650879","87.248.114.12","196.42.104.243"
"1757710242.639890985","0.203419417","87.248.114.12","196.42.104.243"
"1757710242.640555478","0.000687981","196.42.104.243","87.248.114.12"
"1757710242.641910156","0.002064735","196.42.104.243","87.248.114.12"
"1757710242.642752850","0.002889833","196.42.104.243","87.248.114.12"
"1757710242.643438524","0.003591824","196.42.104.243","87.248.114.12"
"1757710242.668228843","0.000066301","196.42.104.243","87.248.114.12"
"1757710242.676587358","0.191032315","87.248.114.12","196.42.104.243"
"1757710242.684087183","0.149558327","87.248.114.12","196.42.104.243"
"1757710242.687384441","0.151105392","87.248.114.12","196.42.104.243"
"1757710242.695004813","0.149444246","87.248.114.12","196.42.104.243"
"1757710242.698282527","0.150390523","87.248.114.12","196.42.104.243"
"1757710242.702422539","0.150062812","87.248.114.12","196.42.104.243"
"1757710242.716230596","0.151135151","87.248.114.12","196.42.104.243"
"1757710242.724002674","0.156691619","87.248.114.12","196.42.104.243"
"1757710242.726832787","0.000184043","196.42.104.243","87.248.114.12"
"1757710242.731235614","0.152074340","87.248.114.12","196.42.104.243"
"1757710242.731285264","0.000049650","196.42.104.243","87.248.114.12"
"1757710242.746593394","0.000073161","196.42.104.243","87.248.114.12"
"1757710242.769254296","0.000066547","196.42.104.243","87.248.114.12"
"1757710242.775422698","0.000255324","196.42.104.243","87.248.114.12"
"1757710242.781524279","0.000028599","196.42.104.243","87.248.114.12"
"1757710242.807609259","0.000513252","196.42.104.243","87.248.114.12"
"1757710242.848910138","0.167044095","87.248.114.12","196.42.104.243"
"1757710242.848945319","0.000035181","196.42.104.243","87.248.114.12"
"1757710242.908742547","0.166934113","87.248.114.12","196.42.104.243"
"1757710242.912070451","0.000201979","196.42.104.243","87.248.114.12"
"1757710242.920607587","0.000076866","196.42.104.243","87.248.114.12"
"1757710243.109777701","0.149410726","87.248.114.12","196.42.104.243"
"1757710243.136285378","0.000046913","196.42.104.243","87.248.114.12"
"1757710243.148528519","0.149704790","87.248.114.12","196.42.104.243"
"1757710243.163228291","0.056455085","196.42.104.243","87.248.114.12"
"1757710243.251060371","0.000031137","196.42.104.243","87.248.114.12"
"1757710243.359881253","0.154449711","87.248.114.12","196.42.104.243"
"1757710243.359934142","0.000052889","196.42.104.243","87.248.114.12"
"1757710243.360158937","0.000277380","196.42.104.243","87.248.114.12"
"1757710243.363086125","0.000036689","196.42.104.243","87.248.114.12"
"1757710243.364683646","0.155605043","87.248.114.12","196.42.104.243"
"1757710243.365133694","0.000450048","196.42.104.243","87.248.114.12"
"1757710243.404762320","0.000353687","196.42.104.243","87.248.114.12"
"1757710243.405389544","0.000544696","196.42.104.243","87.248.114.12"
"1757710243.618873750","0.152711586","87.248.114.12","196.42.104.243"
"1757710243.619236063","0.000362313","196.42.104.243","87.248.114.12"
"1757710243.619653973","0.000286827","196.42.104.243","87.248.114.12"
"1757710243.845127643","0.149588869","87.248.114.12","196.42.104.243"
"1757710243.848793870","0.149925920","87.248.114.11","196.42.104.243"
"1757710243.848842817","0.000048947","196.42.104.243","87.248.114.11"
"1757710243.851307056","0.001248022","87.248.114.11","196.42.104.243"
"1757710243.859690236","0.149588153","87.248.114.12","196.42.104.243"
"1757710243.859739875","0.000049639","196.42.104.243","87.248.114.12"
"1757710243.860771024","0.151677169","87.248.114.12","196.42.104.243"
"1757710243.861253424","0.000482400","196.42.104.243","87.248.114.12"
"1757710243.861740792","0.001062196","87.248.114.12","196.42.104.243"
"1757710243.863543500","0.150445010","87.248.114.12","196.42.104.243"
"1757710243.866243537","0.000227592","196.42.104.243","87.248.114.12"
"1757710243.867513168","0.000042011","196.42.104.243","87.248.114.12"
"1757710243.867627231","0.000155785","196.42.104.243","87.248.114.12"
"1757710243.869885435","0.000053633","196.42.104.243","87.248.114.12"
"1757710243.899506462","0.153090736","87.248.114.12","196.42.104.243"
"1757710243.900167589","0.000661127","196.42.104.243","87.248.114.12"
"1757710243.901280412","0.000171236","196.42.104.243","87.248.114.12"
"1757710243.945245751","0.043239562","196.42.104.243","87.248.114.12"
"1757710244.002391857","0.000043027","196.42.104.243","87.248.114.11"
"1757710244.002408959","0.000059884","196.42.104.243","87.248.114.11"
"1757710244.012613700","0.000049242","196.42.104.243","87.248.114.12"
"1757710244.012650325","0.000085420","196.42.104.243","87.248.114.12"
"1757710244.021212122","0.000261268","196.42.104.243","87.248.114.12"
"1757710244.043360125","0.152397930","87.248.114.12","196.42.104.243"
"1757710244.043629027","0.000268902","196.42.104.243","87.248.114.12"
"1757710244.047368910","0.000324271","196.42.104.243","87.248.114.12"
"1757710244.049279159","0.000024813","196.42.104.243","87.248.114.12"
"1757710244.133127848","0.149529425","87.248.114.12","196.42.104.243"
"1757710244.133182998","0.000055150","196.42.104.243","87.248.114.12"
"1757710244.133732640","0.149651455","87.248.114.12","196.42.104.243"
"1757710244.134504509","0.149994329","87.248.114.12","196.42.104.243"
"1757710244.134535011","0.000030502","196.42.104.243","87.248.114.12"
"1757710244.136865683","0.150734445","87.248.114.12","196.42.104.243"
"1757710244.138158865","0.151983361","87.248.114.12","196.42.104.243"
"1757710244.138162970","0.002229345","87.248.114.12","196.42.104.243"
"1757710244.138165123","0.003567605","87.248.114.12","196.42.104.243"
"1757710244.155333789","0.150382267","87.248.114.11","196.42.104.243"
"1757710244.155334366","0.149662604","87.248.114.11","196.42.104.243"
"1757710244.156271616","0.000937218","196.42.104.243","87.248.114.11"
"1757710244.163006712","0.000255166","196.42.104.243","87.248.114.12"
"1757710244.165789174","0.150674882","87.248.114.12","196.42.104.243"
"1757710244.165789636","0.149772369","87.248.114.12","196.42.104.243"
"1757710244.166466286","0.000676619","196.42.104.243","87.248.114.12"
"1757710244.240705419","0.150045736","87.248.114.12","196.42.104.243"
"1757710244.240753117","0.000047698","196.42.104.243","87.248.114.12"
"1757710244.242063329","0.151486859","87.248.114.12","196.42.104.243"
"1757710244.242616398","0.000553069","196.42.104.243","87.248.114.12"
"1757710244.243425944","0.001460922","87.248.114.12","196.42.104.243"
"1757710244.287033441","0.000040042","196.42.104.243","87.248.114.12"
"1757710244.287492200","0.000016393","196.42.104.243","87.248.114.12"
"1757710244.393492143","0.000020948","196.42.104.243","87.248.114.12"
"1757710244.419627408","0.151822663","87.248.114.12","196.42.104.243"
"1757710244.419910248","0.000282840","196.42.104.243","87.248.114.12"
"1757710244.423767278","0.000215350","196.42.104.243","87.248.114.12"
"1757710244.427215006","0.000081433","196.42.104.243","87.248.114.12"
"1757710244.437943938","0.149790410","87.248.114.12","196.42.104.243"
"1757710244.438881032","0.000936512","196.42.104.243","87.248.114.12"
"1757710244.439839088","0.150387545","87.248.114.12","196.42.104.243"
"1757710244.441999818","0.152082288","87.248.114.12","196.42.104.243"
"1757710244.441999858","0.150425634","87.248.114.12","196.42.104.243"
"1757710244.443102352","0.001102445","196.42.104.243","87.248.114.12"
"1757710244.544421927","0.150011556","87.248.114.12","196.42.104.243"
"1757710244.544422518","0.149647272","87.248.114.12","196.42.104.243"
"1757710244.545542203","0.001119650","196.42.104.243","87.248.114.12"
"1757710244.616211122","0.150213542","87.248.114.12","196.42.104.243"
"1757710244.655558237","0.000139992","196.42.104.243","87.248.114.12"
"1757710244.663508553","0.000033248","196.42.104.243","87.248.114.12"
"1757710244.749604152","0.029008291","196.42.104.243","87.248.114.12"
"1757710244.751026451","0.150101258","87.248.114.12","196.42.104.243"
"1757710244.751039774","0.150935945","87.248.114.12","196.42.104.243"
"1757710244.751079120","0.000052669","196.42.104.243","87.248.114.12"
"1757710244.751091782","0.000052008","196.42.104.243","87.248.114.12"
"1757710244.754684290","0.001682349","87.248.114.12","196.42.104.243"
"1757710244.754684325","0.001644686","87.248.114.12","196.42.104.243"
"1757710244.755235044","0.001324081","87.248.114.12","196.42.104.243"
"1757710244.788385657","0.188382264","87.248.114.12","196.42.104.243"
"1757710244.788902460","0.000516803","196.42.104.243","87.248.114.12"
"1757710244.827049267","0.166575607","87.248.114.12","196.42.104.243"
"1757710244.853912223","0.000032389","196.42.104.243","87.248.114.12"
"1757710244.887802221","0.174460990","87.248.114.12","196.42.104.243"
"1757710244.887856960","0.000054739","196.42.104.243","87.248.114.12"
"1757710244.899317032","0.149712880","87.248.114.12","196.42.104.243"
"1757710244.904596404","0.000042396","196.42.104.243","87.248.114.12"
"1757710244.906094705","0.000035776","196.42.104.243","87.248.114.12"
"1757710244.906807151","0.149701133","87.248.114.12","196.42.104.243"
"1757710244.909250312","0.000375615","196.42.104.243","87.248.114.12"
"1757710244.909601763","0.000040324","196.42.104.243","87.248.114.12"
"1757710245.056385330","0.150321229","87.248.114.12","196.42.104.243"
"1757710245.056385939","0.149514051","87.248.114.12","196.42.104.243"
"1757710245.056466455","0.000081125","196.42.104.243","87.248.114.12"
"1757710245.057271075","0.000885114","196.42.104.243","87.248.114.12"
"1757710245.057345022","0.149715446","87.248.114.12","196.42.104.243"
"1757710245.059031967","0.001686705","196.42.104.243","87.248.114.12"
"1757710245.063758578","0.150363178","87.248.114.12","196.42.104.243"
"1757710245.064236690","0.041802613","196.42.104.243","87.248.114.12"
"1757710245.064314247","0.150846046","87.248.114.12","196.42.104.243"
"1757710245.075234766","0.149968876","87.248.114.12","196.42.104.243"
"1757710245.105799191","0.000152974","196.42.104.243","87.248.114.12"
"1757710245.149172407","0.001005996","196.42.104.243","87.248.114.12"
"1757710245.541221307","0.149596105","87.248.114.12","196.42.104.243"
"1757710245.578586351","0.000041464","196.42.104.243","87.248.114.12"
"1757710245.602046793","0.149738988","87.248.114.12","196.42.104.243"
"1757710245.602108339","0.000061546","196.42.104.243","87.248.114.12"
"1757710245.602687906","0.149748510","87.248.114.12","196.42.104.243"
"1757710245.603209093","0.149779226","87.248.114.12","196.42.104.243"
"1757710245.603248155","0.000039062","196.42.104.243","87.248.114.12"
"1757710245.605217178","0.001432453","87.248.114.12","196.42.104.243"
"1757710245.605217226","0.001413171","87.248.114.12","196.42.104.243"
"1757710245.607303935","0.001614573","87.248.114.12","196.42.104.243"
"1757710245.607303960","0.001583509","87.248.114.12","196.42.104.243"
"1757710245.645114824","0.191228442","87.248.114.12","196.42.104.243"
"1757710245.651445386","0.149564704","87.248.114.12","196.42.104.243"
"1757710245.651830705","0.149259906","87.248.114.12","196.42.104.243"
"1757710245.719265023","0.000030945","196.42.104.243","87.248.114.12"
"1757710245.747148214","0.149648185","87.248.114.12","196.42.104.243"
"1757710245.747358089","0.149227110","87.248.114.12","196.42.104.243"
"1757710245.755577465","0.000050129","196.42.104.243","87.248.114.12"
"1757710245.757523420","0.000031034","196.42.104.243","87.248.114.12"
"1757710245.822748417","0.000042868","196.42.104.243","87.248.114.12"
"1757710245.847950899","0.000033030","196.42.104.243","87.248.114.12"
"1757710245.906584920","0.149997469","87.248.114.12","196.42.104.243"
"1757710245.906994760","0.149588674","87.248.114.12","196.42.104.243"
"1757710245.907314947","0.000319976","196.42.104.243","87.248.114.12"
"1757710245.910969046","0.150005687","87.248.114.12","196.42.104.243"
"1757710245.911394642","0.149779439","87.248.114.12","196.42.104.243"
"1757710245.911639866","0.000245039","196.42.104.243","87.248.114.12"
"1757710246.515201406","0.149427009","87.248.114.12","196.42.104.243"
"1757710246.516155615","0.150252507","87.248.114.12","196.42.104.243"
"1757710246.516189254","0.000033639","196.42.104.243","87.248.114.12"
"1757710246.517589059","0.149291881","87.248.114.12","196.42.104.243"
"1757710246.517785051","0.149888521","87.248.114.12","196.42.104.243"
"1757710246.517829721","0.000044670","196.42.104.243","87.248.114.12"
"1757710246.519354447","0.149297291","87.248.114.12","196.42.104.243"
"1757710246.522541548","0.149753785","87.248.114.12","196.42.104.243"
"1757710246.522899663","0.001158823","87.248.114.12","196.42.104.243"
"1757710246.524681971","0.001104140","87.248.114.12","196.42.104.243"
"1757710246.538097229","0.000074456","196.42.104.243","87.248.114.12"
"1757710246.542151155","0.000046638","196.42.104.243","87.248.114.12"
"1757710246.547440468","0.000041206","196.42.104.243","87.248.114.12"
"1757710246.547486425","0.000086994","196.42.104.243","87.248.114.12"
"1757710246.551819164","0.000050252","196.42.104.243","87.248.114.12"
"1757710246.551840637","0.000071177","196.42.104.243","87.248.114.12"
"1757710246.673799397","0.000029457","196.42.104.243","87.248.114.12"
"1757710246.675022487","0.000018443","196.42.104.243","87.248.114.12"
"1757710246.675730924","0.000021428","196.42.104.243","87.248.114.12"
"1757710246.691058185","0.000037493","196.42.104.243","87.248.114.12"
"1757710246.720348772","0.157606521","87.248.114.11","196.42.104.243"
"1757710246.762231906","0.041882670","196.42.104.243","87.248.114.11"
"1757710246.825251307","0.150503379","87.248.114.12","196.42.104.243"
"1757710246.826585615","0.001334094","196.42.104.243","87.248.114.12"
"1757710246.830839994","0.151406254","87.248.114.12","196.42.104.243"
"1757710246.830840192","0.150149672","87.248.114.12","196.42.104.243"
"1757710246.832283544","0.001443317","196.42.104.243","87.248.114.12"
"1757710246.933886437","0.167406775","87.248.114.12","196.42.104.243"
"1757710246.933923152","0.000036715","196.42.104.243","87.248.114.12"
"1757710246.935106200","0.000027429","196.42.104.243","87.248.114.12"
"1757710246.943436158","0.000057777","196.42.104.243","87.248.114.12"
"1757710246.946121627","0.000041941","196.42.104.243","87.248.114.12"
"1757710246.952815946","0.000043575","196.42.104.243","87.248.114.12"
"1757710246.953358664","0.000028185","196.42.104.243","87.248.114.12"
"1757710247.042121031","0.000058549","196.42.104.243","87.248.114.12"
"1757710247.043372919","0.000061577","196.42.104.243","87.248.114.12"
"1757710247.043404720","0.000092546","196.42.104.243","87.248.114.12"
"1757710247.229593227","0.150128781","87.248.114.12","196.42.104.243"
"1757710247.229592788","0.150360486","87.248.114.12","196.42.104.243"
"1757710247.229663398","0.000070610","196.42.104.243","87.248.114.12"
"1757710247.229681311","0.000088084","196.42.104.243","87.248.114.12"
"1757710247.230510235","0.149724139","87.248.114.12","196.42.104.243"
"1757710247.230545900","0.000035665","196.42.104.243","87.248.114.12"
"1757710247.231333843","0.150053768","87.248.114.12","196.42.104.243"
"1757710247.235979496","0.002095001","87.248.114.12","196.42.104.243"
"1757710247.236303334","0.002382732","87.248.114.12","196.42.104.243"
"1757710247.236315743","0.001669698","87.248.114.12","196.42.104.243"
"1757710247.236315792","0.001650539","87.248.114.12","196.42.104.243"
"1757710247.238550351","0.001551313","87.248.114.12","196.42.104.243"
"1757710247.255438649","0.149533305","87.248.114.12","196.42.104.243"
"1757710247.270067361","0.162992456","87.248.114.12","196.42.104.243"
"1757710247.270936633","0.000869272","196.42.104.243","87.248.114.12"
"1757710247.317311617","0.190697088","87.248.114.12","196.42.104.243"
"1757710247.345108787","0.150075869","87.248.114.11","196.42.104.243"
"1757710247.354476148","0.000433559","196.42.104.243","87.248.114.12"
"1757710247.381269121","0.149877480","87.248.114.12","196.42.104.243"
"1757710247.385721524","0.000058307","196.42.104.243","87.248.114.12"
"1757710247.386733916","0.000054603","196.42.104.243","87.248.114.12"
"1757710247.388736318","0.000041768","196.42.104.243","87.248.114.12"
"1757710247.408163142","0.152791749","87.248.114.12","196.42.104.243"
"1757710247.521732217","0.149947700","87.248.114.12","196.42.104.243"
"1757710247.531242398","0.043129214","196.42.104.243","87.248.114.12"
"1757710247.537500277","0.149991964","87.248.114.12","196.42.104.243"
"1757710247.538426442","0.149842502","87.248.114.12","196.42.104.243"
"1757710247.538645404","0.000074474","196.42.104.243","87.248.114.12"
"1757710247.539922431","0.150165135","87.248.114.12","196.42.104.243"
"1757710247.540657584","0.000734915","196.42.104.243","87.248.114.12"
"1757710247.546401422","0.150529051","87.248.114.12","196.42.104.243"
"1757710247.546401377","0.150114083","87.248.114.12","196.42.104.243"
"1757710247.547932034","0.001530301","196.42.104.243","87.248.114.12"
"1757710247.552035487","0.150429487","87.248.114.12","196.42.104.243"
"1757710247.556510362","0.000161304","196.42.104.243","87.248.114.12"
"1757710247.578538297","0.000534862","196.42.104.243","87.248.114.12"
"1757710247.593279959","0.000127341","196.42.104.243","87.248.114.12"
"1757710247.615653605","0.000517683","196.42.104.243","87.248.114.12"
"1757710247.878590217","0.000509382","196.42.104.243","87.248.114.11"
"1757710247.953594790","0.151303381","87.248.114.12","196.42.104.243"
"1757710247.982663626","0.000032759","196.42.104.243","87.248.114.12"
"1757710248.058964938","0.151263685","87.248.114.12","196.42.104.243"
"1757710248.059006592","0.000041654","196.42.104.243","87.248.114.12"
"1757710248.061893352","0.152135456","87.248.114.12","196.42.104.243"
"1757710248.062180359","0.002205252","87.248.114.12","196.42.104.243"
"1757710248.062180407","0.002156658","87.248.114.12","196.42.104.243"
"1757710248.084225405","0.152399151","87.248.114.12","196.42.104.243"
"1757710248.124213375","0.190865294","87.248.114.12","196.42.104.243"
"1757710248.182402082","0.000046599","196.42.104.243","87.248.114.12"
"1757710248.212041370","0.000048228","196.42.104.243","87.248.114.12"
"1757710248.231745324","0.000045387","196.42.104.243","87.248.114.12"
"1757710248.279828274","0.149853208","87.248.114.11","196.42.104.243"
"1757710248.279872448","0.000044174","196.42.104.243","87.248.114.11"
"1757710248.282160527","0.001119068","87.248.114.11","196.42.104.243"
"1757710248.394561199","0.181497801","87.248.114.12","196.42.104.243"
"1757710248.394561344","0.180920697","87.248.114.12","196.42.104.243"
"1757710248.394582346","0.157889038","87.248.114.12","196.42.104.243"
"1757710248.395570194","0.001008819","196.42.104.243","87.248.114.12"
"1757710248.406756509","0.149855032","87.248.114.12","196.42.104.243"
"1757710248.408643854","0.149281022","87.248.114.12","196.42.104.243"
"1757710248.410284456","0.000044424","196.42.104.243","87.248.114.12"
"1757710248.432727322","0.000026437","196.42.104.243","87.248.114.11"
"1757710248.434008948","0.000025080","196.42.104.243","87.248.114.11"
"1757710248.434458542","0.150372171","87.248.114.12","196.42.104.243"
"1757710248.434620347","0.149860665","87.248.114.12","196.42.104.243"
"1757710248.459494379","0.149824061","87.248.114.12","196.42.104.243"
"1757710248.465289476","0.154820653","87.248.114.12","196.42.104.243"
"1757710248.476847171","0.153969901","87.248.114.12","196.42.104.243"
"1757710248.476847430","0.153304230","87.248.114.12","196.42.104.243"
"1757710248.533772008","0.000262817","196.42.104.243","87.248.114.12"
"1757710248.585912817","0.149891356","87.248.114.11","196.42.104.243"
"1757710248.586794993","0.149777893","87.248.114.11","196.42.104.243"
"1757710248.587189049","0.000393891","196.42.104.243","87.248.114.11"
"1757710248.632237375","0.049738325","196.42.104.243","87.248.114.12"
"1757710248.667856623","0.000042714","196.42.104.243","87.248.114.12"
"1757710248.723853498","0.150179224","87.248.114.12","196.42.104.243"
"1757710248.723901167","0.000047669","196.42.104.243","87.248.114.12"
"1757710248.724050214","0.149946808","87.248.114.12","196.42.104.243"
"1757710248.724215139","0.149924129","87.248.114.12","196.42.104.243"
"1757710248.724246946","0.000031807","196.42.104.243","87.248.114.12"
"1757710248.728985979","0.002843357","87.248.114.12","196.42.104.243"
"1757710248.729182736","0.004153340","87.248.114.12","196.42.104.243"
"1757710248.749846610","0.000030600","196.42.104.243","87.248.114.12"
"1757710248.879235991","0.000059702","196.42.104.243","87.248.114.12"
"1757710248.880653285","0.000135945","196.42.104.243","87.248.114.12"
"1757710248.880683411","0.000164058","196.42.104.243","87.248.114.12"
"1757710248.880700861","0.000182934","196.42.104.243","87.248.114.12"
"1757710248.880708666","0.000189018","196.42.104.243","87.248.114.12"
"1757710249.092897185","0.206466926","87.248.114.12","196.42.104.243"
"1757710249.092898105","0.207119739","87.248.114.12","196.42.104.243"
"1757710249.092994619","0.204317672","87.248.114.12","196.42.104.243"
"1757710249.094605519","0.001610900","196.42.104.243","87.248.114.12"
"1757710249.095312300","0.002414354","196.42.104.243","87.248.114.12"
"1757710249.099471029","0.210713970","87.248.114.12","196.42.104.243"
"1757710249.099512919","0.000044267","196.42.104.243","87.248.114.12"
"1757710249.128571223","0.185401422","87.248.114.11","196.42.104.243"
"1757710249.128615805","0.000044582","196.42.104.243","87.248.114.11"
"1757710249.140767899","0.002155654","87.248.114.11","196.42.104.243"
"1757710249.173545706","0.158481562","87.248.114.12","196.42.104.243"
"1757710249.204588059","0.000045929","196.42.104.243","87.248.114.12"
"1757710249.291504315","0.000038737","196.42.104.243","87.248.114.11"
"1757710249.442765174","0.150366067","87.248.114.11","196.42.104.243"
"1757710249.442765315","0.149651522","87.248.114.11","196.42.104.243"
"1757710249.443448492","0.000683149","196.42.104.243","87.248.114.11"
"1757710249.608085085","0.206965597","87.248.114.12","196.42.104.243"
"1757710249.625663033","0.000085272","196.42.104.243","87.248.114.12"
"1757710249.625675009","0.000097108","196.42.104.243","87.248.114.12"
