1713017878.425049000	10.30.222.137	2.16.162.217	10780	1
1713017878.987111000	142.251.47.142	10.30.238.198	1432	1
1713017879.090590000	192.178.54.10	10.30.218.112	7073	1
1713017879.295822000	10.30.244.55	23.42.14.217	0	1
1713017879.318010000	10.30.224.195	2.20.13.213	0	1
1713017880.046909000	10.30.222.137	52.0.229.30	0	1
1713017880.484175000	10.30.222.137	2.16.162.202	2820	1
1713017880.821413000	102.132.104.7	10.30.238.198	190470	1
1713017881.599731000	95.100.108.43	10.30.222.137	2333076	1
1713017881.600079000	95.100.108.43	10.30.222.137	2339525	1
1713017881.602675000	95.100.108.43	10.30.222.137	2359097	1
1713017882.990964000	23.248.188.54	10.30.222.137	229	1
1713017883.606641000	10.30.222.137	23.248.188.54	1	1
1713017883.937663000	23.248.188.54	10.30.222.137	229	1
1713017885.441184000	10.30.222.137	23.248.188.54	1	1
1713017885.658043000	10.30.222.137	2.16.199.58	27293	1
1713017885.826801000	23.248.188.54	10.30.222.137	229	1
1713017885.830022000	2.16.199.58	10.30.222.137	461426	1
1713017885.989882000	2.16.199.58	10.30.222.137	462462	1
1713017886.303665000	10.30.244.55	155.133.238.195	0	1
1713017886.304013000	10.30.244.55	155.133.238.179	0	1
1713017886.306657000	10.30.244.55	162.254.196.83	0	1
1713017886.306659000	10.30.244.55	162.254.196.68	0	1
1713017886.505015000	2.16.199.26	10.30.222.137	2596680	1
1713017886.603845000	2.16.199.26	10.30.222.137	2628061	1
1713017886.798766000	95.100.108.43	10.30.222.137	2506488	1
1713017886.874659000	2.16.199.26	10.30.222.137	2737632	1
1713017886.875309000	2.16.199.26	10.30.222.137	2741976	1
1713017886.875696000	2.16.199.26	10.30.222.137	2744872	1
1713017886.876934000	2.16.199.26	10.30.222.137	2746320	1
1713017886.877414000	2.16.199.26	10.30.222.137	2747768	1
1713017886.878048000	2.16.199.26	10.30.222.137	2749216	1
1713017886.878468000	2.16.199.26	10.30.222.137	2750664	1
1713017886.879459000	95.100.108.43	10.30.222.137	2539220	1
1713017886.921686000	2.16.199.26	10.30.222.137	2701909	1
1713017887.008644000	2.16.199.26	10.30.222.137	2768040	1
1713017887.099579000	2.16.199.26	10.30.222.137	2794104	1
1713017887.212719000	2.16.199.26	10.30.222.137	2836096	1
1713017887.292961000	2.16.199.26	10.30.222.137	2856368	1
1713017887.339751000	10.30.244.55	155.133.226.78	0	1
1713017887.339753000	10.30.244.55	155.133.226.78	0	1
1713017887.340021000	10.30.244.55	155.133.226.74	0	1
1713017887.346709000	192.178.54.10	10.30.218.112	7073	1
1713017887.352634000	2.16.199.26	10.30.222.137	2865056	1
1713017887.353076000	2.16.199.26	10.30.222.137	2866504	1
1713017888.369093000	10.30.244.55	155.133.238.179	0	1
1713017889.079424000	10.30.222.137	23.248.188.54	1	1
1713017889.250084000	10.30.222.137	23.248.188.54	21	1
1713017889.405860000	2.16.162.78	10.30.222.137	74802	1
1713017889.408656000	2.16.162.78	10.30.222.137	83490	1
1713017889.410983000	2.16.162.78	10.30.222.137	89282	1
1713017889.438706000	2.16.162.78	10.30.222.137	60322	1
1713017889.476633000	2.16.162.78	10.30.222.137	69010	1
1713017889.477223000	2.16.162.78	10.30.222.137	77698	1
1713017889.610803000	23.248.188.54	10.30.222.137	229	1
1713017889.688901000	10.30.222.137	2.16.162.202	2820	1
1713017890.086090000	102.132.104.34	10.30.222.137	25	1
1713017890.293180000	2.16.162.78	10.30.222.137	80594	1
1713017890.372008000	10.30.244.55	155.133.238.179	0	1
1713017890.411648000	2.16.162.78	10.30.222.137	86386	1
1713017890.823249000	10.30.224.195	2.20.13.201	0	1
1713017890.874090000	95.100.108.51	10.30.222.137	63453	1
1713017891.945090000	41.169.98.17	10.30.222.137	68698963	1
1713017891.945463000	41.169.98.17	10.30.222.137	68700343	1
1713017891.946716000	41.169.98.17	10.30.222.137	68743123	1
1713017891.997085000	41.169.98.17	10.30.222.137	68756923	1
1713017891.998047000	41.169.98.17	10.30.222.137	68761063	1
1713017892.830752000	10.30.224.195	2.20.13.201	0	1
1713017893.387706000	10.30.222.137	52.0.229.30	0	1
1713017893.705560000	18.239.83.29	10.30.222.137	226	1
1713017893.945088000	18.239.83.51	10.30.222.137	265980	1
1713017894.203973000	18.239.83.51	10.30.222.137	397356	1
1713017894.284592000	142.251.47.228	10.30.222.137	5409	1
1713017894.380628000	10.30.244.55	155.133.238.179	0	1
1713017894.513827000	95.100.108.43	10.30.222.137	2600558	1
1713017894.516570000	95.100.108.43	10.30.222.137	2621528	1
1713017894.516787000	95.100.108.43	10.30.222.137	2622926	1
1713017894.994692000	18.239.83.51	10.30.222.137	634156	1
1713017894.994849000	18.239.83.51	10.30.222.137	635584	1
1713017894.995190000	18.239.83.51	10.30.222.137	642724	1
1713017894.996745000	18.239.83.51	10.30.222.137	669856	1
1713017894.996865000	18.239.83.51	10.30.222.137	671284	1
1713017894.999594000	18.239.83.51	10.30.222.137	672712	1
1713017894.999847000	18.239.83.51	10.30.222.137	674140	1
1713017894.999985000	18.239.83.51	10.30.222.137	676996	1
1713017895.225975000	18.239.83.51	10.30.222.137	637012	1
1713017895.226143000	18.239.83.51	10.30.222.137	638440	1
1713017895.227528000	18.239.83.51	10.30.222.137	639868	1
1713017895.434928000	10.30.222.137	52.0.229.30	0	1
1713017896.068827000	18.239.83.51	10.30.222.137	961168	1
1713017896.070114000	18.239.83.51	10.30.222.137	964024	1
1713017896.071840000	18.239.83.51	10.30.222.137	966880	1
1713017896.073877000	18.239.83.51	10.30.222.137	969736	1
1713017896.074909000	18.239.83.51	10.30.222.137	972592	1
1713017896.077129000	18.239.83.51	10.30.222.137	975448	1
1713017896.349941000	18.239.83.51	10.30.222.137	979732	1
1713017896.350212000	18.239.83.51	10.30.222.137	981160	1
1713017896.357785000	18.239.83.51	10.30.222.137	984016	1
1713017896.395418000	10.30.222.137	23.248.188.54	21	1
1713017897.178789000	23.248.188.54	10.30.222.137	229	1
1713017898.115093000	71.18.46.243	10.30.222.137	271704	1
1713017898.162026000	71.18.46.243	10.30.222.137	281084	1
1713017898.162369000	71.18.46.243	10.30.222.137	283764	1
1713017898.216529000	71.18.46.243	10.30.222.137	295824	1
1713017898.216835000	71.18.46.243	10.30.222.137	301184	1
1713017898.217111000	71.18.46.243	10.30.222.137	302524	1
1713017898.217256000	71.18.46.243	10.30.222.137	303864	1
1713017898.217908000	71.18.46.243	10.30.222.137	305204	1
1713017898.218342000	71.18.46.243	10.30.222.137	307884	1
1713017898.218477000	71.18.46.243	10.30.222.137	309224	1
1713017898.219172000	71.18.46.243	10.30.222.137	310564	1
1713017898.219305000	71.18.46.243	10.30.222.137	311904	1
1713017898.221591000	71.18.46.243	10.30.222.137	319944	1
1713017898.221889000	71.18.46.243	10.30.222.137	325304	1
1713017898.222054000	71.18.46.243	10.30.222.137	334684	1
1713017898.222191000	71.18.46.243	10.30.222.137	270364	1
1713017898.222389000	71.18.46.243	10.30.222.137	337364	1
1713017898.222628000	71.18.46.243	10.30.222.137	340044	1
1713017898.222914000	71.18.46.243	10.30.222.137	342724	1
1713017898.223311000	71.18.46.243	10.30.222.137	344064	1
1713017898.223630000	71.18.46.243	10.30.222.137	345404	1
1713017898.223997000	71.18.46.243	10.30.222.137	346744	1
1713017898.224305000	71.18.46.243	10.30.222.137	354784	1
1713017898.224675000	71.18.46.243	10.30.222.137	358804	1
1713017898.225052000	71.18.46.243	10.30.222.137	360144	1
1713017898.571048000	71.18.46.243	10.30.222.137	446012	1
1713017898.571364000	71.18.46.243	10.30.222.137	484872	1
1713017898.571795000	71.18.46.243	10.30.222.137	490232	1
1713017898.572236000	71.18.46.243	10.30.222.137	491572	1
1713017898.572618000	71.18.46.243	10.30.222.137	494252	1
1713017898.572746000	71.18.46.243	10.30.222.137	495592	1
1713017898.573462000	71.18.46.243	10.30.222.137	496932	1
1713017898.573598000	71.18.46.243	10.30.222.137	498272	1
1713017898.574341000	71.18.46.243	10.30.222.137	500952	1
1713017898.574739000	71.18.46.243	10.30.222.137	502292	1
1713017898.574854000	71.18.46.243	10.30.222.137	503632	1
1713017898.575543000	71.18.46.243	10.30.222.137	506312	1
1713017898.576185000	71.18.46.243	10.30.222.137	507652	1
1713017898.576303000	71.18.46.243	10.30.222.137	508992	1
1713017898.576802000	71.18.46.243	10.30.222.137	510332	1
1713017898.577211000	71.18.46.243	10.30.222.137	513012	1
1713017898.577325000	71.18.46.243	10.30.222.137	514352	1
1713017899.314787000	2.16.162.216	10.30.222.137	38273	1
1713017899.648760000	10.30.238.223	111.170.8.53	0	1
1713017899.684082000	10.30.238.223	119.96.21.57	0	1
1713017899.684377000	10.30.238.223	159.138.89.155	0	1
1713017899.684512000	10.30.238.223	119.96.21.57	0	1
1713017899.684577000	10.30.238.223	223.5.5.5	0	1
1713017899.684600000	10.30.238.198	41.169.98.17	1405	1
1713017899.684702000	10.30.238.223	159.138.89.155	0	1
1713017899.684799000	10.30.238.223	119.96.21.57	0	1
1713017900.079756000	223.5.5.5	10.30.238.223	0	1
1713017901.212173000	223.5.5.5	10.30.238.223	0	1
1713017901.280229000	102.132.104.21	10.30.228.173	1245	1
1713017901.521136000	102.132.104.21	10.30.228.173	1206	1
1713017902.374373000	10.30.244.55	155.133.238.179	0	1
1713017902.677033000	10.30.222.137	52.0.229.30	0	1
1713017902.888234000	95.100.108.43	10.30.222.137	2644412	1
1713017903.212291000	223.5.5.5	10.30.238.223	0	1
1713017903.572945000	10.30.0.1	10.30.226.90	1	1
1713017904.672190000	10.30.222.137	52.0.229.30	0	1
1713017905.071962000	41.169.98.17	10.30.222.137	68778194	1
1713017905.072662000	41.169.98.17	10.30.222.137	68780780	1
1713017905.074088000	41.169.98.17	10.30.222.137	68782160	1
1713017905.076922000	41.169.98.17	10.30.222.137	68793200	1
1713017905.077414000	41.169.98.17	10.30.222.137	68794580	1
1713017905.079943000	41.169.98.17	10.30.222.137	68800100	1
1713017905.238971000	41.169.98.17	10.30.222.137	68783540	1
1713017905.651068000	10.30.222.137	41.169.98.17	422064	1
1713017906.681274000	102.132.104.21	10.30.222.137	790116	1
1713017907.109064000	102.132.104.21	10.30.222.137	799067	1
1713017907.210750000	102.132.104.21	10.30.222.137	800447	1
1713017907.216968000	102.132.104.21	10.30.222.137	801827	1
1713017907.346658000	102.132.104.21	10.30.222.137	803207	1
1713017907.527262000	102.132.104.21	10.30.222.137	818387	1
1713017908.928949000	41.169.98.17	10.30.222.137	68901577	1
1713017908.939558000	41.169.98.17	10.30.222.137	68879304	1
1713017908.939947000	41.169.98.17	10.30.222.137	68880684	1
1713017909.172569000	10.30.222.137	2.16.162.202	2820	1
1713017909.830711000	95.100.108.51	10.30.222.137	567	1
1713017910.679167000	10.30.222.137	52.0.229.30	0	1
1713017910.863971000	10.30.238.223	223.5.5.5	0	1
1713017911.258930000	10.30.238.223	119.96.21.57	0	1
1713017912.676984000	10.30.222.137	52.0.229.30	0	1
1713017913.702839000	71.18.46.243	10.30.222.137	966424	1
1713017913.703954000	71.18.46.243	10.30.222.137	967764	1
1713017913.710248000	71.18.46.243	10.30.222.137	911484	1
1713017913.710808000	71.18.46.243	10.30.222.137	912824	1
1713017913.944339000	10.30.222.137	71.18.46.243	584	1
1713017915.513721000	71.18.46.243	10.30.222.137	1072502	1
1713017915.632036000	71.18.46.243	10.30.222.137	1144862	1
1713017915.820360000	71.18.46.243	10.30.222.137	1165577	1
1713017915.907896000	95.100.108.50	10.30.222.137	1366204	1
1713017915.908323000	95.100.108.50	10.30.222.137	1367652	1
1713017915.908630000	95.100.108.50	10.30.222.137	1369100	1
1713017915.908940000	95.100.108.50	10.30.222.137	1370548	1
1713017915.909244000	95.100.108.50	10.30.222.137	1373444	1
1713017915.909647000	95.100.108.50	10.30.222.137	1374892	1
1713017915.979123000	95.100.108.50	10.30.222.137	1376340	1
1713017915.979450000	95.100.108.50	10.30.222.137	1379236	1
1713017915.979713000	95.100.108.50	10.30.222.137	1380684	1
1713017915.980012000	95.100.108.50	10.30.222.137	1382132	1
1713017915.981984000	95.100.108.50	10.30.222.137	1385028	1
1713017915.982471000	95.100.108.50	10.30.222.137	1386476	1
1713017915.982929000	95.100.108.50	10.30.222.137	1387924	1
1713017915.983553000	95.100.108.50	10.30.222.137	1390820	1
1713017915.984006000	95.100.108.50	10.30.222.137	1392268	1
1713017915.984314000	95.100.108.50	10.30.222.137	1393716	1
1713017915.984572000	95.100.108.50	10.30.222.137	1395164	1
1713017915.985060000	95.100.108.50	10.30.222.137	1396612	1
1713017915.985554000	95.100.108.50	10.30.222.137	1398060	1
1713017915.985809000	95.100.108.50	10.30.222.137	1399508	1
1713017916.041380000	95.100.108.50	10.30.222.137	1402404	1
1713017916.041696000	95.100.108.50	10.30.222.137	1403852	1
1713017916.041988000	95.100.108.50	10.30.222.137	1405300	1
1713017916.042270000	95.100.108.50	10.30.222.137	1408196	1
1713017916.042531000	95.100.108.50	10.30.222.137	1409644	1
1713017916.043043000	95.100.108.50	10.30.222.137	1411092	1
1713017916.043320000	95.100.108.50	10.30.222.137	1413988	1
1713017916.043568000	95.100.108.50	10.30.222.137	1415436	1
1713017916.045669000	95.100.108.50	10.30.222.137	1416884	1
1713017916.046325000	95.100.108.50	10.30.222.137	1418332	1
1713017916.048100000	95.100.108.50	10.30.222.137	1419780	1
1713017916.048649000	95.100.108.50	10.30.222.137	1421228	1
1713017916.049108000	95.100.108.50	10.30.222.137	1422676	1
1713017916.049383000	95.100.108.50	10.30.222.137	1425572	1
1713017916.050549000	95.100.108.50	10.30.222.137	1427020	1
1713017916.050837000	95.100.108.50	10.30.222.137	1428468	1
1713017916.051151000	95.100.108.50	10.30.222.137	1429916	1
1713017916.051630000	95.100.108.50	10.30.222.137	1431364	1
1713017916.052140000	95.100.108.50	10.30.222.137	1432812	1
1713017916.052617000	95.100.108.50	10.30.222.137	1434260	1
1713017916.053102000	95.100.108.50	10.30.222.137	1435708	1
1713017916.053406000	95.100.108.50	10.30.222.137	1437156	1
1713017916.053927000	95.100.108.50	10.30.222.137	1438604	1
1713017916.054202000	95.100.108.50	10.30.222.137	1440052	1
1713017916.054441000	95.100.108.50	10.30.222.137	1441500	1
1713017916.054674000	95.100.108.50	10.30.222.137	1442948	1
1713017916.054926000	95.100.108.50	10.30.222.137	1444396	1
1713017916.055228000	95.100.108.50	10.30.222.137	1445844	1
1713017916.101822000	95.100.108.50	10.30.222.137	1447292	1
1713017916.181494000	71.18.46.243	10.30.222.137	1400444	1
1713017916.274379000	95.100.108.43	10.30.222.137	2651815	1
1713017916.290966000	71.18.46.243	10.30.222.137	1472804	1
1713017916.410153000	95.100.108.43	10.30.222.137	2681837	1
1713017916.411240000	95.100.108.43	10.30.222.137	2684633	1
1713017916.672699000	71.18.46.243	10.30.222.137	1839089	1
1713017916.724955000	71.18.46.243	10.30.222.137	1847129	1
1713017916.725051000	71.18.46.243	10.30.222.137	1848469	1
1713017916.732521000	71.18.46.243	10.30.222.137	1861869	1
1713017916.733497000	71.18.46.243	10.30.222.137	1864549	1
1713017916.734533000	71.18.46.243	10.30.222.137	1891349	1
1713017916.735636000	71.18.46.243	10.30.222.137	1892689	1
1713017916.875912000	71.18.46.243	10.30.222.137	1991849	1
1713017917.333555000	10.30.222.137	2.16.162.217	10780	1
1713017918.169232000	23.248.188.54	10.30.222.137	232	1
1713017918.834561000	10.30.222.137	23.248.188.54	4294967044	1
1713017919.175166000	23.248.188.54	10.30.222.137	232	1
1713017919.485549000	71.18.46.243	10.30.222.137	2024917	1
1713017919.578710000	71.18.46.243	10.30.222.137	2062437	1
1713017919.676408000	10.30.222.137	2.16.199.58	28337	1
1713017919.697157000	71.18.46.243	10.30.222.137	2116037	1
1713017919.697410000	71.18.46.243	10.30.222.137	2166957	1
1713017919.697685000	71.18.46.243	10.30.222.137	2177677	1
1713017919.748277000	10.30.222.137	2.16.199.65	11072	1
1713017920.029021000	71.18.46.243	10.30.222.137	2274712	1
1713017920.220180000	71.18.46.243	10.30.222.137	2577552	1
1713017920.700823000	10.30.222.137	23.248.188.54	21	1
1713017920.790859000	10.30.222.137	23.248.188.54	4294967044	1
1713017921.069589000	10.30.222.137	52.0.229.30	0	1
1713017921.187068000	23.248.188.54	10.30.222.137	232	1
1713017923.068086000	10.30.222.137	52.0.229.30	0	1
1713017923.827972000	74.125.133.188	10.30.238.223	905	1
1713017923.918291000	10.30.222.137	102.132.104.34	25	1
1713017924.515212000	95.100.108.25	10.30.222.137	307022	1
1713017924.515698000	95.100.108.25	10.30.222.137	309818	1
1713017924.516119000	95.100.108.25	10.30.222.137	311216	1
1713017924.581931000	95.100.108.25	10.30.222.137	315410	1
1713017924.737420000	10.30.222.137	23.248.188.54	4294967044	1
1713017924.844677000	95.100.108.25	10.30.222.137	314012	1
1713017925.211253000	23.248.188.54	10.30.222.137	232	1
1713017926.033268000	23.248.188.54	10.30.222.137	198	1
1713017926.657984000	10.30.222.137	64.233.167.188	966	1
1713017926.699873000	10.30.222.137	23.248.188.54	1	1
1713017926.960208000	23.248.188.54	10.30.222.137	198	1
1713017927.669894000	10.30.222.137	52.0.229.30	0	1
1713017928.446251000	71.18.46.243	10.30.222.137	2607548	1
1713017928.542590000	192.178.54.35	10.30.222.137	377	1
1713017928.578143000	71.18.46.243	10.30.222.137	2764328	1
1713017928.578662000	71.18.46.243	10.30.222.137	2767008	1
1713017928.580337000	71.18.46.243	10.30.222.137	2797828	1
1713017928.580898000	71.18.46.243	10.30.222.137	2799168	1
1713017928.581435000	71.18.46.243	10.30.222.137	2693308	1
1713017928.581936000	71.18.46.243	10.30.222.137	2716088	1
1713017928.606533000	10.30.222.137	23.248.188.54	1	1
1713017928.669159000	10.30.222.137	192.178.54.35	4294966530	1
1713017928.811140000	23.248.188.54	10.30.222.137	198	1
1713017928.813797000	192.178.54.35	10.30.222.137	1	1
1713017928.879997000	74.125.133.188	10.30.238.223	905	1
1713017928.885267000	71.18.46.243	10.30.222.137	2866095	1
1713017928.885677000	71.18.46.243	10.30.222.137	2867435	1
1713017928.886497000	71.18.46.243	10.30.222.137	2868775	1
1713017928.895884000	71.18.46.243	10.30.222.137	2847335	1
1713017929.050222000	71.18.46.243	10.30.222.137	3075135	1
1713017929.153457000	71.18.46.243	10.30.222.137	3097915	1
1713017929.246218000	10.30.222.137	192.178.54.35	4294966530	1
1713017929.378352000	192.178.54.35	10.30.222.137	1	1
1713017929.450783000	2.16.199.26	10.30.222.137	2919681	1
1713017929.453026000	2.16.199.26	10.30.222.137	2922577	1
1713017929.457374000	2.16.199.26	10.30.222.137	2937057	1
1713017929.663923000	10.30.222.137	52.0.229.30	0	1
1713017929.779114000	2.16.199.26	10.30.222.137	3006561	1
1713017929.849169000	142.251.47.74	10.30.218.112	3183	1
1713017929.915183000	2.16.199.26	10.30.222.137	3023937	1
1713017929.988825000	185.26.182.106	10.30.224.195	3715	1
1713017930.031151000	2.16.199.26	10.30.222.137	3068825	1
1713017930.161433000	142.251.47.74	10.30.218.112	1387	1
1713017930.408299000	10.30.222.137	192.178.54.35	4294966530	1
1713017930.467982000	192.178.54.35	10.30.222.137	1	1
1713017930.565228000	71.18.46.243	10.30.222.137	3649217	1
1713017930.565517000	71.18.46.243	10.30.222.137	3650557	1
1713017930.586667000	71.18.46.243	10.30.222.137	3654577	1
1713017930.586950000	71.18.46.243	10.30.222.137	3663957	1
1713017930.587068000	71.18.46.243	10.30.222.137	3696117	1
1713017930.587167000	71.18.46.243	10.30.222.137	3697457	1
1713017930.752021000	102.132.104.21	10.30.222.137	1	1
1713017930.809401000	142.251.47.74	10.30.218.112	1387	1
1713017930.812603000	102.132.104.21	10.30.222.137	1381	1
1713017931.099926000	102.132.104.21	10.30.222.137	6189	1
1713017931.412023000	102.132.104.21	10.30.222.137	6187	1
1713017931.755512000	102.132.104.63	10.30.222.137	19033	1
1713017932.345966000	10.30.222.137	45.113.201.237	0	1
1713017932.405317000	2.20.13.203	10.30.244.55	381	1
1713017932.411511000	10.30.222.137	23.248.188.54	1	1
1713017932.438827000	41.169.98.17	10.30.222.137	68908935	1
1713017932.507042000	23.248.188.54	10.30.222.137	198	1
1713017932.566233000	10.30.222.137	23.248.188.54	21	1
1713017932.638084000	192.178.54.35	10.30.222.137	1	1
1713017932.690351000	10.30.222.137	192.178.54.35	4294966530	1
1713017933.259153000	23.248.188.54	10.30.222.137	232	1
1713017933.484608000	2.16.199.58	10.30.222.137	513796	1
1713017933.484918000	2.16.199.58	10.30.222.137	517990	1
1713017933.485725000	2.16.199.58	10.30.222.137	530572	1
1713017933.757925000	2.16.199.65	10.30.222.137	1126931	1
1713017933.795327000	2.16.199.65	10.30.222.137	1129727	1
1713017933.795532000	2.16.199.65	10.30.222.137	1152482	1
1713017933.795647000	2.16.199.65	10.30.222.137	1153880	1
1713017933.795762000	2.16.199.65	10.30.222.137	1156676	1
1713017933.796777000	2.16.199.65	10.30.222.137	1159472	1
1713017933.796914000	2.16.199.65	10.30.222.137	1160870	1
1713017933.797865000	2.16.199.65	10.30.222.137	1166462	1
1713017933.798277000	2.16.199.65	10.30.222.137	1169258	1
1713017933.798849000	2.16.199.65	10.30.222.137	1177646	1
1713017933.805822000	2.16.199.65	10.30.222.137	1190228	1
1713017933.806032000	2.16.199.65	10.30.222.137	1194422	1
1713017933.806162000	2.16.199.65	10.30.222.137	1195820	1
1713017933.806591000	2.16.199.65	10.30.222.137	1200014	1
1713017933.807270000	2.16.199.65	10.30.222.137	1205606	1
1713017933.843712000	2.16.199.65	10.30.222.137	1162268	1
1713017933.844034000	2.16.199.65	10.30.222.137	1165064	1
1713017933.844175000	2.16.199.65	10.30.222.137	1176248	1
1713017933.844507000	2.16.199.65	10.30.222.137	1180442	1
1713017933.844628000	2.16.199.65	10.30.222.137	1181840	1
1713017933.845173000	2.16.199.65	10.30.222.137	1183238	1
1713017933.845534000	2.16.199.65	10.30.222.137	1202810	1
1713017934.354083000	10.30.222.137	52.21.52.242	0	1
1713017934.366473000	10.30.222.137	45.113.201.237	0	1
1713017934.585243000	142.251.47.74	10.30.218.112	1387	1
1713017935.561039000	10.30.222.137	180.188.25.47	0	1
1713017936.364799000	10.30.222.137	52.21.52.242	0	1
1713017936.809496000	2.16.162.216	10.30.222.137	143709	1
1713017936.811987000	71.18.46.243	10.30.222.137	841393	1
1713017936.812017000	10.30.238.223	119.96.21.57	0	1
1713017936.812228000	71.18.46.243	10.30.222.137	842733	1
1713017936.812393000	71.18.46.243	10.30.222.137	845413	1
1713017936.812505000	71.18.46.243	10.30.222.137	846753	1
1713017936.812606000	71.18.46.243	10.30.222.137	848093	1
1713017936.813211000	71.18.46.243	10.30.222.137	850773	1
1713017936.813331000	71.18.46.243	10.30.222.137	852113	1
1713017936.813800000	71.18.46.243	10.30.222.137	853453	1
1713017936.813946000	71.18.46.243	10.30.222.137	854793	1
1713017937.320544000	10.30.222.137	192.178.54.35	4294966530	1
1713017937.402375000	10.30.222.137	45.113.201.237	0	1
1713017937.438808000	192.178.54.35	10.30.222.137	1	1
1713017937.571590000	10.30.222.137	180.188.25.47	0	1
1713017938.551056000	10.30.222.137	66.102.1.188	1	1
1713017938.948210000	71.18.46.243	10.30.222.137	552987	1
1713017939.421420000	10.30.222.137	45.113.201.237	0	1
1713017939.842698000	142.251.47.74	10.30.218.112	1387	1
1713017939.915104000	23.248.188.54	10.30.222.137	198	1
1713017940.022749000	102.132.104.61	10.30.222.137	10147	1
1713017940.832192000	41.169.98.17	10.30.222.137	68990838	1
1713017940.834902000	41.169.98.17	10.30.222.137	68998277	1
1713017940.837458000	10.30.222.137	52.21.52.242	0	1
1713017940.871010000	2.16.199.58	10.30.222.137	548480	1
1713017940.871423000	2.16.199.58	10.30.222.137	552674	1
1713017940.871762000	2.16.199.58	10.30.222.137	562460	1
1713017940.872112000	2.16.199.58	10.30.222.137	563858	1
1713017940.872507000	2.16.199.58	10.30.222.137	566654	1
1713017940.873201000	2.16.199.58	10.30.222.137	569450	1
1713017940.873512000	2.16.199.58	10.30.222.137	572246	1
1713017940.874268000	2.16.199.58	10.30.222.137	586226	1
1713017940.874664000	2.16.199.58	10.30.222.137	591818	1
1713017940.875097000	2.16.199.58	10.30.222.137	593216	1
1713017940.875513000	2.16.199.58	10.30.222.137	594614	1
1713017940.876894000	2.16.199.58	10.30.222.137	601604	1
1713017940.877391000	2.16.199.58	10.30.222.137	605798	1
1713017940.877744000	2.16.199.58	10.30.222.137	608594	1
1713017940.968152000	2.16.199.58	10.30.222.137	612788	1
1713017940.975168000	2.16.199.58	10.30.222.137	575042	1
1713017940.975574000	2.16.199.58	10.30.222.137	604400	1
1713017940.995508000	41.169.98.17	10.30.222.137	68995517	1
1713017941.329398000	41.169.98.17	10.30.222.137	69215593	1
1713017941.452197000	10.30.224.195	142.251.216.68	28945	1
1713017941.477704000	41.169.98.17	10.30.222.137	69301153	1
1713017941.674540000	10.30.222.137	180.188.25.47	0	1
1713017941.714865000	41.169.98.17	10.30.222.137	69403135	1
1713017941.760199000	41.169.98.17	10.30.222.137	69444535	1
1713017942.052908000	41.169.98.17	10.30.222.137	69623056	1
1713017942.247293000	41.169.98.17	10.30.222.137	69707236	1
1713017942.388100000	41.169.98.17	10.30.222.137	69721036	1
1713017942.388414000	41.169.98.17	10.30.222.137	69788656	1
1713017942.388647000	41.169.98.17	10.30.222.137	69790036	1
1713017942.684828000	41.169.98.17	10.30.222.137	69823156	1
1713017942.685200000	41.169.98.17	10.30.222.137	69824536	1
1713017942.836193000	10.30.222.137	52.21.52.242	0	1
1713017942.878002000	41.169.98.17	10.30.222.137	69863092	1
1713017942.940093000	41.169.98.17	10.30.222.137	69961353	1
1713017942.984658000	41.169.98.17	10.30.222.137	69991713	1
1713017943.874318000	142.251.216.78	10.30.224.195	34171	1
1713017943.900725000	142.251.216.78	10.30.224.195	62411	1
1713017943.901153000	142.251.216.78	10.30.224.195	63823	1
1713017943.901484000	142.251.216.78	10.30.224.195	65235	1
1713017943.918645000	142.251.216.78	10.30.224.195	35583	1
1713017943.962936000	142.251.216.78	10.30.224.195	66647	1
1713017944.163686000	2.16.199.33	10.30.222.137	623441	1
1713017945.052963000	192.178.54.14	10.30.224.195	87290	1
1713017945.078350000	192.178.54.14	10.30.224.195	102800	1
1713017945.079226000	192.178.54.14	10.30.224.195	118310	1
1713017945.257197000	10.30.224.195	142.251.47.150	518	1
1713017945.279139000	192.178.54.34	10.30.224.195	4237	1
1713017945.287142000	192.178.54.106	10.30.224.195	4237	1
1713017945.513462000	10.30.224.195	192.178.54.14	15803	1
1713017945.528980000	10.30.224.195	192.178.54.38	607	1
1713017945.839848000	10.30.224.195	192.178.54.14	2462	1
1713017945.869679000	192.178.54.35	10.30.224.195	14514	1
1713017946.016727000	172.64.147.200	10.30.224.195	14851621	1
1713017946.030340000	10.30.222.137	2.16.162.202	2820	1
1713017946.142068000	192.178.54.35	10.30.222.137	1	1
1713017946.419384000	10.30.222.137	23.248.188.54	1	1
1713017946.433989000	10.30.222.137	52.21.52.242	0	1
1713017946.445817000	10.30.224.195	192.178.54.14	2462	1
1713017946.461030000	172.64.147.200	10.30.224.195	14923025	1
1713017946.557969000	172.64.147.200	10.30.224.195	14924435	1
1713017946.590681000	192.178.54.106	10.30.224.195	49866	1
1713017946.638007000	10.30.228.173	102.132.104.63	26697	1
1713017946.658563000	172.64.147.200	10.30.224.195	15095045	1
1713017946.750985000	41.169.98.17	10.30.222.137	70127047	1
1713017946.753691000	41.169.98.17	10.30.222.137	70128427	1
1713017946.756946000	41.169.98.17	10.30.222.137	70131187	1
1713017946.757043000	41.169.98.17	10.30.222.137	70132567	1
1713017946.760146000	41.169.98.17	10.30.222.137	70133947	1
1713017946.760248000	41.169.98.17	10.30.222.137	70135327	1
